State_Senate_District,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
29.0,2009,3,6981,-5.368035786905246
29.0,2010,0,7307,4.669818077639307
29.0,2010,1,7349,0.5747912960175174
29.0,2010,2,7257,-1.2518710028575317
29.0,2010,3,6670,-8.088741904368197
29.0,2011,0,7349,10.179910044977511
29.0,2011,1,7102,-3.361001496802286
29.0,2011,2,6272,-11.68684877499296
29.0,2011,3,6322,0.7971938775510204
29.0,2012,0,7525,19.02878835811452
29.0,2012,1,6828,-9.262458471760796
29.0,2012,2,6795,-0.4833040421792618
29.0,2012,3,5881,-13.451066961000734
29.0,2013,0,6921,17.68406733548716
29.0,2013,1,6982,0.8813755237682417
29.0,2013,2,6520,-6.6170151818963046
29.0,2013,3,6355,-2.5306748466257667
29.0,2014,0,7023,10.51140833988985
29.0,2014,1,7019,-0.056955716930086865
29.0,2014,2,7311,4.160136771619889
29.0,2014,3,5964,-18.424292162494872
29.0,2015,0,6093,2.162977867203219
29.0,2015,1,6176,1.3622189397669455
29.0,2015,2,7309,18.345207253886013
29.0,2015,3,6547,-10.425502804761253
29.0,2016,0,6122,-6.491522834886207
29.0,2016,1,6262,2.2868343678536425
29.0,2016,2,5659,-9.629511338230596
29.0,2016,3,5121,-9.506980031807739
29.0,2017,0,5204,1.6207771919546963
29.0,2017,1,4940,-5.073020753266718
29.0,2017,2,5030,1.8218623481781375
29.0,2017,3,4581,-8.926441351888668
29.0,2018,0,4629,1.0478061558611658
29.0,2018,1,4051,-12.48649816375027
29.0,2018,2,4327,6.813132559861762
29.0,2018,3,3705,-14.37485555812341
29.0,2019,0,4241,14.466936572199728
29.0,2019,1,4067,-4.102805941994812
29.0,2019,2,4020,-1.1556429800835997
29.0,2019,3,3490,-13.184079601990051
29.0,2020,0,3158,-9.512893982808022
29.0,2020,1,2067,-34.547181760607984
29.0,2020,2,1939,-6.192549588776004
29.0,2020,3,2497,28.777720474471373
29.0,2021,0,2483,-0.5606728073688426
29.0,2021,1,2058,-17.1163914619412
29.0,2021,2,2718,32.06997084548105
29.0,2021,3,2439,-10.264900662251655
29.0,2022,0,2887,18.36818368183682
29.0,2022,1,3375,16.903359889158295
29.0,2022,2,3385,0.2962962962962963
29.0,2022,3,3564,5.288035450516987
29.0,2023,0,3762,5.555555555555555
29.0,2023,1,4136,9.941520467836257
30.0,2006,0,7349,
30.0,2006,1,6795,-7.538440604163831
30.0,2006,2,7082,4.223693892568065
30.0,2006,3,7129,0.6636543349336346
30.0,2007,0,8499,19.21728152616075
30.0,2007,1,7808,-8.130368278621013
30.0,2007,2,7785,-0.29456967213114754
30.0,2007,3,6870,-11.753371868978805
30.0,2008,0,8193,19.25764192139738
30.0,2008,1,8053,-1.7087757842060296
30.0,2008,2,7322,-9.077362473612318
30.0,2008,3,7396,1.010652827096422
30.0,2009,0,8587,16.1032990805841
30.0,2009,1,8407,-2.096191918015605
30.0,2009,2,8189,-2.5930771975734506
30.0,2009,3,7607,-7.107094883380144
30.0,2010,0,7949,4.495859077165768
30.0,2010,1,8285,4.226946785759215
30.0,2010,2,7678,-7.326493663246832
30.0,2010,3,7458,-2.865329512893983
30.0,2011,0,8033,7.709841780638241
30.0,2011,1,7967,-0.8216108552222083
30.0,2011,2,7169,-10.01631730889921
30.0,2011,3,7065,-1.4506904728692984
30.0,2012,0,8607,21.825902335456476
30.0,2012,1,7791,-9.48065528058557
30.0,2012,2,7922,1.6814272878962908
30.0,2012,3,6284,-20.676596818985104
30.0,2013,0,8044,28.007638446849143
30.0,2013,1,7988,-0.69617105917454
30.0,2013,2,7719,-3.367551326990486
30.0,2013,3,6963,-9.79401476875243
30.0,2014,0,7541,8.30101967542726
30.0,2014,1,7708,2.2145604031295583
30.0,2014,2,6864,-10.949662688116243
30.0,2014,3,5859,-14.64160839160839
30.0,2015,0,5850,-0.15360983102918588
30.0,2015,1,6395,9.316239316239317
30.0,2015,2,6335,-0.9382329945269743
30.0,2015,3,5369,-15.248618784530388
30.0,2016,0,5926,10.374371391320544
30.0,2016,1,5867,-0.9956125548430644
30.0,2016,2,5374,-8.402931651610704
30.0,2016,3,4935,-8.168961667286938
30.0,2017,0,4765,-3.4447821681864235
30.0,2017,1,4660,-2.2035676810073452
30.0,2017,2,4310,-7.510729613733906
30.0,2017,3,4091,-5.081206496519722
30.0,2018,0,4220,3.153263260816426
30.0,2018,1,3419,-18.981042654028435
30.0,2018,2,3418,-0.029248318221702253
30.0,2018,3,3041,-11.029842012873026
30.0,2019,0,3320,9.174613613942782
30.0,2019,1,3454,4.036144578313253
30.0,2019,2,3122,-9.612044006948466
30.0,2019,3,2832,-9.28891736066624
30.0,2020,0,2888,1.977401129943503
30.0,2020,1,1794,-37.880886426592795
30.0,2020,2,1520,-15.27313266443701
30.0,2020,3,2275,49.67105263157895
30.0,2021,0,2622,15.252747252747254
30.0,2021,1,2205,-15.903890160183066
30.0,2021,2,2624,19.002267573696145
30.0,2021,3,2560,-2.4390243902439024
30.0,2022,0,2798,9.296875
30.0,2022,1,2864,2.3588277340957826
30.0,2022,2,2473,-13.652234636871508
30.0,2022,3,2735,10.594419733117672
30.0,2023,0,2804,2.522851919561243
30.0,2023,1,2846,1.4978601997146932
31.0,2006,0,4592,
31.0,2006,1,4280,-6.794425087108014
31.0,2006,2,4563,6.612149532710281
31.0,2006,3,4650,1.9066403681788298
31.0,2007,0,6100,31.182795698924732
31.0,2007,1,5178,-15.114754098360656
31.0,2007,2,5137,-0.7918115102356121
31.0,2007,3,5213,1.479462721432743
31.0,2008,0,6257,20.026855937080377
31.0,2008,1,5343,-14.607639443822917
31.0,2008,2,4840,-9.41418678644956
31.0,2008,3,4418,-8.71900826446281
31.0,2009,0,5828,31.914893617021278
31.0,2009,1,5416,-7.069320521619766
31.0,2009,2,4707,-13.090841949778435
31.0,2009,3,4909,4.291480773316338
31.0,2010,0,5275,7.455693623955999
31.0,2010,1,5366,1.725118483412322
31.0,2010,2,4743,-11.610137905329855
31.0,2010,3,4562,-3.816150115960363
31.0,2011,0,4628,1.446733888645331
31.0,2011,1,4852,4.840103716508211
31.0,2011,2,4747,-2.164056059356966
31.0,2011,3,4223,-11.038550663576995
31.0,2012,0,4886,15.69973952166706
31.0,2012,1,4495,-8.002455996725338
31.0,2012,2,4251,-5.42825361512792
31.0,2012,3,3596,-15.40813926135027
31.0,2013,0,4335,20.550611790878754
31.0,2013,1,4126,-4.821222606689735
31.0,2013,2,4077,-1.187590887057683
31.0,2013,3,4027,-1.226391954868776
31.0,2014,0,4509,11.96920784703253
31.0,2014,1,4585,1.685517853182524
31.0,2014,2,3866,-15.681570338058886
31.0,2014,3,3499,-9.493016037247802
31.0,2015,0,3594,2.715061446127465
31.0,2015,1,3321,-7.595993322203673
31.0,2015,2,3281,-1.2044564890093346
31.0,2015,3,3047,-7.131971959768363
31.0,2016,0,3149,3.3475549721037083
31.0,2016,1,3245,3.048586852969197
31.0,2016,2,3065,-5.546995377503852
31.0,2016,3,3047,-0.5872756933115824
31.0,2017,0,3269,7.285854939284542
31.0,2017,1,2973,-9.054756806362802
31.0,2017,2,2711,-8.812647157753112
31.0,2017,3,2883,6.344522316488381
31.0,2018,0,2757,-4.37044745057232
31.0,2018,1,2388,-13.384113166485308
31.0,2018,2,2224,-6.867671691792294
31.0,2018,3,2136,-3.9568345323741005
31.0,2019,0,2187,2.387640449438202
31.0,2019,1,2051,-6.218564243255601
31.0,2019,2,1992,-2.8766455387615797
31.0,2019,3,1808,-9.236947791164658
31.0,2020,0,1739,-3.8163716814159288
31.0,2020,1,1243,-28.522139160437032
31.0,2020,2,975,-21.560740144810943
31.0,2020,3,1377,41.23076923076923
31.0,2021,0,1576,14.451706608569353
31.0,2021,1,1391,-11.738578680203046
31.0,2021,2,1694,21.782890007189074
31.0,2021,3,1353,-20.12987012987013
31.0,2022,0,1607,18.77309682187731
31.0,2022,1,1599,-0.49782202862476665
31.0,2022,2,1798,12.445278298936834
31.0,2022,3,1805,0.389321468298109
31.0,2023,0,2076,15.013850415512465
31.0,2023,1,2171,4.5761078998073215
32.0,2006,0,6002,
32.0,2006,1,5570,-7.197600799733422
32.0,2006,2,5932,6.499102333931778
32.0,2006,3,5888,-0.7417397167902899
32.0,2007,0,7600,29.076086956521742
32.0,2007,1,6984,-8.105263157894736
32.0,2007,2,6899,-1.2170675830469646
32.0,2007,3,6676,-3.232352514857226
32.0,2008,0,7676,14.979029358897545
32.0,2008,1,6908,-10.00521104742053
32.0,2008,2,6470,-6.340474811812391
32.0,2008,3,6410,-0.9273570324574961
32.0,2009,0,7280,13.57254290171607
32.0,2009,1,7328,0.6593406593406593
32.0,2009,2,7453,1.7057860262008735
32.0,2009,3,7040,-5.541392727760633
32.0,2010,0,7690,9.232954545454545
32.0,2010,1,7786,1.2483745123537062
32.0,2010,2,7404,-4.906241972771641
32.0,2010,3,7023,-5.145867098865478
32.0,2011,0,8023,14.238929232521713
32.0,2011,1,7804,-2.729652249781877
32.0,2011,2,6671,-14.518195797027166
32.0,2011,3,7120,6.730625093689103
32.0,2012,0,8012,12.528089887640451
32.0,2012,1,6623,-17.33649525711433
32.0,2012,2,6646,0.3472746489506266
32.0,2012,3,5545,-16.566355702678305
32.0,2013,0,6411,15.617673579801622
32.0,2013,1,6748,5.256590235532678
32.0,2013,2,6635,-1.6745702430349734
32.0,2013,3,6038,-8.997739261492086
32.0,2014,0,6660,10.30142431268632
32.0,2014,1,6644,-0.24024024024024024
32.0,2014,2,6479,-2.4834437086092715
32.0,2014,3,5362,-17.240314863404844
32.0,2015,0,5456,1.7530772099962701
32.0,2015,1,5472,0.2932551319648094
32.0,2015,2,5850,6.907894736842106
32.0,2015,3,5249,-10.273504273504273
32.0,2016,0,5422,3.295865879215089
32.0,2016,1,5209,-3.9284396901512357
32.0,2016,2,5144,-1.247840276444615
32.0,2016,3,4715,-8.3398133748056
32.0,2017,0,4995,5.938494167550371
32.0,2017,1,4323,-13.453453453453454
32.0,2017,2,4385,1.4341892204487625
32.0,2017,3,4145,-5.473204104903079
32.0,2018,0,4203,1.3992762364294329
32.0,2018,1,3997,-4.90126100404473
32.0,2018,2,3868,-3.2274205654240684
32.0,2018,3,3499,-9.53981385729059
32.0,2019,0,3831,9.488425264361245
32.0,2019,1,3506,-8.48342469329157
32.0,2019,2,3411,-2.709640616086708
32.0,2019,3,2902,-14.922310172969805
32.0,2020,0,2802,-3.445899379738112
32.0,2020,1,2064,-26.33832976445396
32.0,2020,2,2085,1.0174418604651163
32.0,2020,3,2524,21.05515587529976
32.0,2021,0,2696,6.814580031695722
32.0,2021,1,2211,-17.989614243323444
32.0,2021,2,2567,16.101311623699683
32.0,2021,3,2493,-2.8827425009738996
32.0,2022,0,2949,18.29121540312876
32.0,2022,1,3155,6.985418786029163
32.0,2022,2,3018,-4.342313787638669
32.0,2022,3,3175,5.202120609675282
32.0,2023,0,3724,17.291338582677167
32.0,2023,1,3911,5.021482277121375
33.0,2006,0,3899,
33.0,2006,1,3830,-1.7696845344960248
33.0,2006,2,3785,-1.1749347258485638
33.0,2006,3,3814,0.7661822985468956
33.0,2007,0,4854,27.26796014682748
33.0,2007,1,4413,-9.085290482076639
33.0,2007,2,4110,-6.866077498300475
33.0,2007,3,4183,1.7761557177615572
33.0,2008,0,4913,17.451589768109013
33.0,2008,1,4506,-8.284144107469977
33.0,2008,2,4239,-5.9254327563249
33.0,2008,3,4312,1.7221042698749707
33.0,2009,0,5223,21.12708719851577
33.0,2009,1,4967,-4.901397664177676
33.0,2009,2,4682,-5.737869941614656
33.0,2009,3,4846,3.502776591200342
33.0,2010,0,5960,22.988031366075113
33.0,2010,1,6329,6.191275167785235
33.0,2010,2,5728,-9.495970927476694
33.0,2010,3,5282,-7.786312849162011
33.0,2011,0,6173,16.868610374858008
33.0,2011,1,5543,-10.205734650899076
33.0,2011,2,4950,-10.69817788201335
33.0,2011,3,4865,-1.7171717171717171
33.0,2012,0,5308,9.105858170606371
33.0,2012,1,4772,-10.097965335342879
33.0,2012,2,4159,-12.845766974015088
33.0,2012,3,3586,-13.77735032459726
33.0,2013,0,3922,9.369771332961516
33.0,2013,1,3948,0.6629270780214177
33.0,2013,2,3812,-3.4447821681864235
33.0,2013,3,3526,-7.502623294858342
33.0,2014,0,3813,8.13953488372093
33.0,2014,1,3945,3.461841070023604
33.0,2014,2,3879,-1.6730038022813687
33.0,2014,3,3300,-14.926527455529776
33.0,2015,0,3072,-6.909090909090909
33.0,2015,1,3137,2.115885416666667
33.0,2015,2,3352,6.853681861651259
33.0,2015,3,2613,-22.046539379474943
33.0,2016,0,2821,7.960199004975125
33.0,2016,1,2850,1.0280042538107055
33.0,2016,2,2797,-1.8596491228070178
33.0,2016,3,2778,-0.6792992491955666
33.0,2017,0,2675,-3.7077033837293016
33.0,2017,1,2810,5.046728971962617
33.0,2017,2,2611,-7.081850533807829
33.0,2017,3,2771,6.127920337035619
33.0,2018,0,2586,-6.6762901479610255
33.0,2018,1,2570,-0.6187161639597835
33.0,2018,2,2566,-0.1556420233463035
33.0,2018,3,2229,-13.13328137178488
33.0,2019,0,2142,-3.9030955585464335
33.0,2019,1,1991,-7.049486461251167
33.0,2019,2,2115,6.22802611752888
33.0,2019,3,1680,-20.56737588652482
33.0,2020,0,1717,2.2023809523809526
33.0,2020,1,1246,-27.431566686080373
33.0,2020,2,1033,-17.09470304975923
33.0,2020,3,1231,19.167473378509197
33.0,2021,0,1252,1.7059301380991063
33.0,2021,1,1089,-13.019169329073483
33.0,2021,2,1450,33.14967860422406
33.0,2021,3,1480,2.0689655172413794
33.0,2022,0,1721,16.283783783783782
33.0,2022,1,1849,7.437536316095293
33.0,2022,2,1973,6.706327744726879
33.0,2022,3,1954,-0.963000506842372
33.0,2023,0,2092,7.062436028659161
33.0,2023,1,2280,8.98661567877629
34.0,2006,0,2979,
34.0,2006,1,2718,-8.761329305135952
34.0,2006,2,2991,10.044150110375275
34.0,2006,3,2664,-10.932798395185557
34.0,2007,0,2978,11.786786786786786
34.0,2007,1,3244,8.93216924110141
34.0,2007,2,2993,-7.737361282367447
34.0,2007,3,2742,-8.38623454727698
34.0,2008,0,3498,27.571115973741794
34.0,2008,1,3187,-8.890794739851342
34.0,2008,2,3030,-4.926262943206777
34.0,2008,3,2667,-11.98019801980198
34.0,2009,0,3380,26.734158230221222
34.0,2009,1,3013,-10.857988165680474
34.0,2009,2,3079,2.190507799535347
34.0,2009,3,2962,-3.7999350438454047
34.0,2010,0,3006,1.4854827819041188
34.0,2010,1,3049,1.430472388556221
34.0,2010,2,2941,-3.5421449655624797
34.0,2010,3,3037,3.264195851751105
34.0,2011,0,3568,17.484359565360553
34.0,2011,1,3473,-2.662556053811659
34.0,2011,2,3088,-11.085516844226893
34.0,2011,3,2863,-7.286269430051813
34.0,2012,0,3445,20.32832692979392
34.0,2012,1,2812,-18.3744557329463
34.0,2012,2,2889,2.7382645803698433
34.0,2012,3,2380,-17.618553132571822
34.0,2013,0,2499,5.0
34.0,2013,1,2608,4.361744697879152
34.0,2013,2,2651,1.6487730061349692
34.0,2013,3,2368,-10.675216899283289
34.0,2014,0,2679,13.133445945945946
34.0,2014,1,2716,1.3811123553564764
34.0,2014,2,2697,-0.699558173784978
34.0,2014,3,2258,-16.277345198368558
34.0,2015,0,2195,-2.7900797165633304
34.0,2015,1,2092,-4.69248291571754
34.0,2015,2,2344,12.045889101338432
34.0,2015,3,1865,-20.435153583617748
34.0,2016,0,2067,10.831099195710456
34.0,2016,1,2252,8.950169327527819
34.0,2016,2,2243,-0.3996447602131439
34.0,2016,3,1996,-11.012037449843959
34.0,2017,0,2069,3.6573146292585172
34.0,2017,1,2221,7.346544224262928
34.0,2017,2,2145,-3.4218820351193155
34.0,2017,3,1902,-11.328671328671328
34.0,2018,0,2002,5.257623554153523
34.0,2018,1,1842,-7.992007992007992
34.0,2018,2,1983,7.654723127035831
34.0,2018,3,1645,-17.044881492687846
34.0,2019,0,1685,2.43161094224924
34.0,2019,1,1631,-3.2047477744807122
34.0,2019,2,1646,0.9196811771919068
34.0,2019,3,1355,-17.679222357229648
34.0,2020,0,1442,6.4206642066420665
34.0,2020,1,953,-33.91123439667129
34.0,2020,2,970,1.7838405036726128
34.0,2020,3,1343,38.453608247422686
34.0,2021,0,1315,-2.084884586746091
34.0,2021,1,1026,-21.977186311787072
34.0,2021,2,1387,35.18518518518518
34.0,2021,3,1279,-7.7865897620764235
34.0,2022,0,1434,12.118842845973417
34.0,2022,1,1607,12.06415620641562
34.0,2022,2,1546,-3.7958929682638454
34.0,2022,3,1784,15.39456662354463
34.0,2023,0,1972,10.538116591928251
34.0,2023,1,2073,5.121703853955376
36.0,2006,0,1968,
36.0,2006,1,1802,-8.434959349593496
36.0,2006,2,1896,5.216426193118757
36.0,2006,3,1615,-14.82067510548523
36.0,2007,0,2204,36.470588235294116
36.0,2007,1,2058,-6.624319419237749
36.0,2007,2,2358,14.577259475218659
36.0,2007,3,2023,-14.206955046649702
36.0,2008,0,2339,15.620365793376173
36.0,2008,1,2242,-4.147071398033347
36.0,2008,2,2289,2.096342551293488
36.0,2008,3,2372,3.6260375709917
36.0,2009,0,2615,10.244519392917368
36.0,2009,1,2307,-11.778202676864245
36.0,2009,2,2323,0.693541395752059
36.0,2009,3,2240,-3.572965992251399
36.0,2010,0,2466,10.089285714285715
36.0,2010,1,2554,3.5685320356853207
36.0,2010,2,2298,-10.023492560689116
36.0,2010,3,2145,-6.657963446475196
36.0,2011,0,2415,12.587412587412588
36.0,2011,1,2239,-7.287784679089027
36.0,2011,2,2094,-6.476105404198303
36.0,2011,3,2031,-3.0085959885386817
36.0,2012,0,2023,-0.3938946331856229
36.0,2012,1,2075,2.570439940682155
36.0,2012,2,2111,1.7349397590361446
36.0,2012,3,2231,5.684509711037423
36.0,2013,0,2270,1.7480950246526221
36.0,2013,1,2211,-2.5991189427312777
36.0,2013,2,2261,2.261420171867933
36.0,2013,3,2163,-4.3343653250774
36.0,2014,0,1989,-8.044382801664355
36.0,2014,1,2332,17.24484665661136
36.0,2014,2,2408,3.2590051457975986
36.0,2014,3,1937,-19.559800664451828
36.0,2015,0,1825,-5.782137325761487
36.0,2015,1,2120,16.164383561643834
36.0,2015,2,2236,5.471698113207547
36.0,2015,3,1738,-22.271914132379248
36.0,2016,0,1918,10.356731875719218
36.0,2016,1,1828,-4.692387904066736
36.0,2016,2,1798,-1.6411378555798686
36.0,2016,3,1801,0.16685205784204674
36.0,2017,0,1749,-2.8872848417545804
36.0,2017,1,1851,5.831903945111493
36.0,2017,2,1812,-2.106969205834684
36.0,2017,3,1788,-1.3245033112582782
36.0,2018,0,1785,-0.16778523489932887
36.0,2018,1,1679,-5.938375350140055
36.0,2018,2,1644,-2.084574151280524
36.0,2018,3,1516,-7.785888077858881
36.0,2019,0,1643,8.37730870712401
36.0,2019,1,1498,-8.825319537431527
36.0,2019,2,1499,0.06675567423230974
36.0,2019,3,1095,-26.951300867244832
36.0,2020,0,984,-10.136986301369863
36.0,2020,1,776,-21.138211382113823
36.0,2020,2,806,3.865979381443299
36.0,2020,3,1166,44.66501240694789
36.0,2021,0,1111,-4.716981132075472
36.0,2021,1,890,-19.891989198919894
36.0,2021,2,1077,21.01123595505618
36.0,2021,3,1003,-6.8709377901578454
36.0,2022,0,1044,4.087736789631107
36.0,2022,1,1049,0.4789272030651341
36.0,2022,2,1086,3.5271687321258343
36.0,2022,3,1255,15.561694290976058
36.0,2023,0,1222,-2.6294820717131477
36.0,2023,1,1467,20.049099836333877
47.0,2006,0,4104,
47.0,2006,1,4449,8.406432748538013
47.0,2006,2,4384,-1.4610024724657227
47.0,2006,3,4178,-4.698905109489051
47.0,2007,0,4820,15.366203925323122
47.0,2007,1,4496,-6.721991701244813
47.0,2007,2,4036,-10.231316725978647
47.0,2007,3,3917,-2.9484638255698714
47.0,2008,0,4412,12.637222364054123
47.0,2008,1,4233,-4.057116953762466
47.0,2008,2,4238,0.11811953697141507
47.0,2008,3,4125,-2.66635205285512
47.0,2009,0,4784,15.975757575757576
47.0,2009,1,4394,-8.152173913043478
47.0,2009,2,4148,-5.598543468365953
47.0,2009,3,3945,-4.893924783027965
47.0,2010,0,4237,7.401774397972116
47.0,2010,1,4133,-2.4545669105499175
47.0,2010,2,4159,0.6290829905637552
47.0,2010,3,3661,-11.974032219283481
47.0,2011,0,3734,1.9939907129199672
47.0,2011,1,4187,12.13176218532405
47.0,2011,2,3664,-12.491043706711249
47.0,2011,3,3713,1.3373362445414847
47.0,2012,0,3987,7.37947751144627
47.0,2012,1,4000,0.32605969400551793
47.0,2012,2,4061,1.525
47.0,2012,3,3287,-19.059344988918987
47.0,2013,0,4481,36.32491633708549
47.0,2013,1,4439,-0.9372907833072975
47.0,2013,2,4247,-4.325298490651047
47.0,2013,3,4309,1.4598540145985401
47.0,2014,0,4449,3.2490136922719888
47.0,2014,1,4716,6.001348617666891
47.0,2014,2,4638,-1.653944020356234
47.0,2014,3,3840,-17.205692108667527
47.0,2015,0,3878,0.9895833333333333
47.0,2015,1,4045,4.306343476018566
47.0,2015,2,4307,6.477132262051915
47.0,2015,3,3810,-11.53935453912236
47.0,2016,0,4073,6.902887139107612
47.0,2016,1,3635,-10.75374416891726
47.0,2016,2,3348,-7.895460797799175
47.0,2016,3,3268,-2.3894862604540026
47.0,2017,0,3270,0.06119951040391676
47.0,2017,1,3383,3.4556574923547396
47.0,2017,2,3309,-2.18740762636713
47.0,2017,3,3197,-3.384708371109096
47.0,2018,0,3072,-3.90991554582421
47.0,2018,1,2794,-9.049479166666668
47.0,2018,2,2399,-14.137437365783823
47.0,2018,3,2326,-3.0429345560650267
47.0,2019,0,2222,-4.471195184866724
47.0,2019,1,2349,5.715571557155716
47.0,2019,2,2132,-9.237973605789698
47.0,2019,3,1829,-14.212007504690433
47.0,2020,0,1853,1.3121924548933843
47.0,2020,1,964,-47.97625472207231
47.0,2020,2,1014,5.186721991701245
47.0,2020,3,1448,42.80078895463511
47.0,2021,0,1654,14.226519337016574
47.0,2021,1,1534,-7.255139056831923
47.0,2021,2,1934,26.07561929595828
47.0,2021,3,2101,8.634953464322647
47.0,2022,0,1818,-13.46977629700143
47.0,2022,1,2007,10.396039603960396
47.0,2022,2,1976,-1.5445939212755355
47.0,2022,3,1991,0.7591093117408907
47.0,2023,0,2060,3.465595178302361
47.0,2023,1,2245,8.980582524271846
59.0,2006,0,2541,
59.0,2006,1,2417,-4.879968516332153
59.0,2006,2,2423,0.24824162184526274
59.0,2006,3,2337,-3.549319026000825
59.0,2007,0,2692,15.190415062045357
59.0,2007,1,2851,5.906389301634472
59.0,2007,2,2746,-3.6829182742897233
59.0,2007,3,2324,-15.367807720320467
59.0,2008,0,2474,6.454388984509467
59.0,2008,1,2527,2.1422797089733225
59.0,2008,2,2418,-4.3134151167392165
59.0,2008,3,2156,-10.835401157981803
59.0,2009,0,2605,20.82560296846011
59.0,2009,1,2575,-1.1516314779270633
59.0,2009,2,2405,-6.601941747572816
59.0,2009,3,2074,-13.762993762993764
59.0,2010,0,2367,14.127290260366443
59.0,2010,1,2404,1.563160118293198
59.0,2010,2,2564,6.655574043261231
59.0,2010,3,2365,-7.761310452418097
59.0,2011,0,2684,13.488372093023257
59.0,2011,1,3066,14.232488822652755
59.0,2011,2,2348,-23.418134377038484
59.0,2011,3,2340,-0.34071550255536626
59.0,2012,0,2705,15.598290598290598
59.0,2012,1,2465,-8.872458410351202
59.0,2012,2,2343,-4.949290060851927
59.0,2012,3,2192,-6.444728979940248
59.0,2013,0,2593,18.293795620437955
59.0,2013,1,2898,11.762437331276514
59.0,2013,2,2743,-5.348516218081436
59.0,2013,3,2529,-7.8016769959897925
59.0,2014,0,2766,9.37129300118624
59.0,2014,1,2814,1.735357917570499
59.0,2014,2,2648,-5.899076048329779
59.0,2014,3,2242,-15.332326283987916
59.0,2015,0,2325,3.7020517395182875
59.0,2015,1,2350,1.0752688172043012
59.0,2015,2,2570,9.361702127659575
59.0,2015,3,2451,-4.63035019455253
59.0,2016,0,2451,0.0
59.0,2016,1,2203,-10.118319053447571
59.0,2016,2,2156,-2.133454380390377
59.0,2016,3,2050,-4.916512059369202
59.0,2017,0,2264,10.439024390243903
59.0,2017,1,2444,7.950530035335689
59.0,2017,2,2141,-12.39770867430442
59.0,2017,3,2188,2.1952358710882764
59.0,2018,0,1918,-12.340036563071298
59.0,2018,1,1876,-2.18978102189781
59.0,2018,2,1947,3.7846481876332625
59.0,2018,3,1700,-12.686183872624552
59.0,2019,0,1823,7.235294117647059
59.0,2019,1,1843,1.0970927043335161
59.0,2019,2,1556,-15.572436245252305
59.0,2019,3,1243,-20.11568123393316
59.0,2020,0,1275,2.574416733708769
59.0,2020,1,904,-29.09803921568627
59.0,2020,2,1054,16.5929203539823
59.0,2020,3,1223,16.03415559772296
59.0,2021,0,1335,9.157808667211773
59.0,2021,1,1377,3.146067415730337
59.0,2021,2,1610,16.92084241103849
59.0,2021,3,1509,-6.273291925465839
59.0,2022,0,1856,22.99536116633532
59.0,2022,1,1955,5.334051724137931
59.0,2022,2,1671,-14.526854219948849
59.0,2022,3,1596,-4.488330341113106
59.0,2023,0,1650,3.3834586466165413
59.0,2023,1,1769,7.212121212121213
