City_Council_District,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
30.0,2012,3,773,-8.736717827626919
30.0,2013,0,1016,31.4359637774903
30.0,2013,1,943,-7.18503937007874
30.0,2013,2,995,5.514316012725344
30.0,2013,3,883,-11.256281407035177
30.0,2014,0,929,5.209513023782559
30.0,2014,1,917,-1.2917115177610334
30.0,2014,2,854,-6.870229007633588
30.0,2014,3,860,0.702576112412178
30.0,2015,0,694,-19.302325581395348
30.0,2015,1,750,8.069164265129682
30.0,2015,2,764,1.866666666666667
30.0,2015,3,645,-15.575916230366493
30.0,2016,0,638,-1.0852713178294573
30.0,2016,1,719,12.695924764890282
30.0,2016,2,647,-10.013908205841446
30.0,2016,3,624,-3.554868624420402
30.0,2017,0,583,-6.570512820512821
30.0,2017,1,726,24.528301886792452
30.0,2017,2,706,-2.7548209366391188
30.0,2017,3,687,-2.6912181303116145
30.0,2018,0,644,-6.259097525473072
30.0,2018,1,704,9.316770186335404
30.0,2018,2,510,-27.556818181818183
30.0,2018,3,540,5.88235294117647
30.0,2019,0,478,-11.481481481481481
30.0,2019,1,492,2.928870292887029
30.0,2019,2,513,4.2682926829268295
30.0,2019,3,469,-8.57699805068226
30.0,2020,0,467,-0.42643923240938164
30.0,2020,1,373,-20.12847965738758
30.0,2020,2,387,3.753351206434316
30.0,2020,3,468,20.930232558139537
30.0,2021,0,486,3.8461538461538463
30.0,2021,1,382,-21.39917695473251
30.0,2021,2,471,23.298429319371728
30.0,2021,3,386,-18.046709129511676
30.0,2022,0,444,15.025906735751295
30.0,2022,1,491,10.585585585585585
30.0,2022,2,464,-5.4989816700611
30.0,2022,3,432,-6.896551724137931
30.0,2023,0,444,2.7777777777777777
30.0,2023,1,426,-4.054054054054054
31.0,2006,0,1462,
31.0,2006,1,1432,-2.0519835841313268
31.0,2006,2,1544,7.82122905027933
31.0,2006,3,1387,-10.16839378238342
31.0,2007,0,1487,7.209805335255948
31.0,2007,1,1474,-0.8742434431741762
31.0,2007,2,1555,5.495251017639077
31.0,2007,3,1344,-13.569131832797426
31.0,2008,0,1385,3.050595238095238
31.0,2008,1,1612,16.3898916967509
31.0,2008,2,1653,2.543424317617866
31.0,2008,3,1485,-10.163339382940109
31.0,2009,0,1485,0.0
31.0,2009,1,1558,4.915824915824916
31.0,2009,2,1727,10.847240051347882
31.0,2009,3,1452,-15.92356687898089
31.0,2010,0,1655,13.980716253443525
31.0,2010,1,1643,-0.7250755287009063
31.0,2010,2,1623,-1.2172854534388313
31.0,2010,3,1371,-15.526802218114602
31.0,2011,0,1455,6.12691466083151
31.0,2011,1,1534,5.429553264604811
31.0,2011,2,1514,-1.303780964797914
31.0,2011,3,1544,1.9815059445178336
31.0,2012,0,1606,4.015544041450777
31.0,2012,1,1591,-0.933997509339975
31.0,2012,2,1447,-9.050911376492772
31.0,2012,3,1052,-27.297857636489287
31.0,2013,0,1384,31.55893536121673
31.0,2013,1,1684,21.67630057803468
31.0,2013,2,1649,-2.0783847980997625
31.0,2013,3,1514,-8.186779866585809
31.0,2014,0,1812,19.682959048877148
31.0,2014,1,1858,2.5386313465783665
31.0,2014,2,2013,8.342303552206674
31.0,2014,3,1376,-31.644311972180823
31.0,2015,0,1394,1.308139534883721
31.0,2015,1,1276,-8.464849354375897
31.0,2015,2,1511,18.41692789968652
31.0,2015,3,1282,-15.155526141628062
31.0,2016,0,1260,-1.71606864274571
31.0,2016,1,1413,12.142857142857142
31.0,2016,2,1223,-13.446567586694973
31.0,2016,3,1141,-6.704824202780049
31.0,2017,0,1248,9.377738825591585
31.0,2017,1,1252,0.3205128205128205
31.0,2017,2,1178,-5.9105431309904155
31.0,2017,3,1206,2.3769100169779285
31.0,2018,0,1309,8.540630182421227
31.0,2018,1,1027,-21.543162719633308
31.0,2018,2,994,-3.213242453748783
31.0,2018,3,951,-4.325955734406438
31.0,2019,0,905,-4.837013669821241
31.0,2019,1,907,0.22099447513812157
31.0,2019,2,948,4.5203969128996695
31.0,2019,3,698,-26.371308016877638
31.0,2020,0,817,17.048710601719197
31.0,2020,1,590,-27.784577723378213
31.0,2020,2,494,-16.271186440677965
31.0,2020,3,633,28.13765182186235
31.0,2021,0,637,0.631911532385466
31.0,2021,1,617,-3.139717425431711
31.0,2021,2,629,1.9448946515397085
31.0,2021,3,528,-16.05723370429253
31.0,2022,0,527,-0.1893939393939394
31.0,2022,1,645,22.39089184060721
31.0,2022,2,704,9.147286821705427
31.0,2022,3,656,-6.8181818181818175
31.0,2023,0,800,21.951219512195124
31.0,2023,1,852,6.5
32.0,2006,0,895,
32.0,2006,1,1023,14.30167597765363
32.0,2006,2,1050,2.6392961876832843
32.0,2006,3,968,-7.809523809523809
32.0,2007,0,1158,19.62809917355372
32.0,2007,1,1096,-5.354058721934369
32.0,2007,2,1081,-1.3686131386861315
32.0,2007,3,959,-11.285846438482887
32.0,2008,0,956,-0.31282586027111575
32.0,2008,1,1047,9.518828451882845
32.0,2008,2,1171,11.843361986628462
32.0,2008,3,914,-21.947053800170792
32.0,2009,0,1092,19.474835886214443
32.0,2009,1,1226,12.27106227106227
32.0,2009,2,1213,-1.0603588907014683
32.0,2009,3,944,-22.176422093981863
32.0,2010,0,1164,23.30508474576271
32.0,2010,1,1219,4.725085910652921
32.0,2010,2,1210,-0.7383100902378998
32.0,2010,3,1003,-17.107438016528924
32.0,2011,0,1082,7.876370887337986
32.0,2011,1,1162,7.393715341959335
32.0,2011,2,1066,-8.261617900172118
32.0,2011,3,905,-15.103189493433398
32.0,2012,0,1174,29.723756906077348
32.0,2012,1,1184,0.8517887563884157
32.0,2012,2,1188,0.33783783783783783
32.0,2012,3,817,-31.22895622895623
32.0,2013,0,1136,39.0452876376989
32.0,2013,1,1279,12.588028169014084
32.0,2013,2,1247,-2.501954652071931
32.0,2013,3,1192,-4.410585404971933
32.0,2014,0,1154,-3.1879194630872485
32.0,2014,1,1207,4.592720970537262
32.0,2014,2,1164,-3.5625517812758902
32.0,2014,3,951,-18.298969072164947
32.0,2015,0,942,-0.9463722397476341
32.0,2015,1,1100,16.772823779193207
32.0,2015,2,1240,12.727272727272727
32.0,2015,3,936,-24.516129032258064
32.0,2016,0,1057,12.92735042735043
32.0,2016,1,1079,2.081362346263009
32.0,2016,2,1039,-3.707136237256719
32.0,2016,3,1022,-1.6361886429258903
32.0,2017,0,1014,-0.7827788649706457
32.0,2017,1,999,-1.4792899408284024
32.0,2017,2,886,-11.31131131131131
32.0,2017,3,841,-5.07900677200903
32.0,2018,0,919,9.274673008323424
32.0,2018,1,834,-9.249183895538629
32.0,2018,2,768,-7.913669064748201
32.0,2018,3,688,-10.416666666666668
32.0,2019,0,668,-2.9069767441860463
32.0,2019,1,775,16.017964071856287
32.0,2019,2,753,-2.838709677419355
32.0,2019,3,596,-20.849933598937582
32.0,2020,0,533,-10.570469798657719
32.0,2020,1,513,-3.75234521575985
32.0,2020,2,409,-20.2729044834308
32.0,2020,3,475,16.13691931540342
32.0,2021,0,486,2.3157894736842106
32.0,2021,1,433,-10.905349794238683
32.0,2021,2,546,26.096997690531175
32.0,2021,3,527,-3.47985347985348
32.0,2022,0,601,14.041745730550284
32.0,2022,1,695,15.640599001663894
32.0,2022,2,683,-1.7266187050359711
32.0,2022,3,711,4.099560761346998
32.0,2023,0,815,14.627285513361462
32.0,2023,1,802,-1.5950920245398774
33.0,2006,0,1553,
33.0,2006,1,1542,-0.7083065035415326
33.0,2006,2,1620,5.058365758754864
33.0,2006,3,1573,-2.9012345679012346
33.0,2007,0,1646,4.640813731722822
33.0,2007,1,1623,-1.3973268529769136
33.0,2007,2,1511,-6.900800985828711
33.0,2007,3,1556,2.9781601588352085
33.0,2008,0,1661,6.748071979434448
33.0,2008,1,1624,-2.227573750752559
33.0,2008,2,1602,-1.354679802955665
33.0,2008,3,1611,0.5617977528089888
33.0,2009,0,1698,5.400372439478584
33.0,2009,1,1869,10.070671378091872
33.0,2009,2,1770,-5.296950240770466
33.0,2009,3,1836,3.728813559322034
33.0,2010,0,1755,-4.411764705882353
33.0,2010,1,1905,8.547008547008547
33.0,2010,2,1816,-4.671916010498688
33.0,2010,3,1854,2.092511013215859
33.0,2011,0,1955,5.447680690399137
33.0,2011,1,2020,3.324808184143223
33.0,2011,2,1710,-15.346534653465346
33.0,2011,3,1647,-3.684210526315789
33.0,2012,0,1911,16.029143897996356
33.0,2012,1,1832,-4.133961276818419
33.0,2012,2,1592,-13.100436681222707
33.0,2012,3,1347,-15.389447236180903
33.0,2013,0,1604,19.079435783221975
33.0,2013,1,1755,9.413965087281795
33.0,2013,2,1615,-7.977207977207977
33.0,2013,3,1551,-3.9628482972136228
33.0,2014,0,1567,1.0315925209542232
33.0,2014,1,1660,5.93490746649649
33.0,2014,2,1483,-10.662650602409638
33.0,2014,3,1421,-4.180714767363453
33.0,2015,0,1469,3.377902885292048
33.0,2015,1,1493,1.6337644656228727
33.0,2015,2,1488,-0.33489618218352313
33.0,2015,3,1389,-6.653225806451612
33.0,2016,0,1573,13.246940244780417
33.0,2016,1,1504,-4.386522568340751
33.0,2016,2,1389,-7.6462765957446805
33.0,2016,3,1396,0.5039596832253419
33.0,2017,0,1573,12.679083094555873
33.0,2017,1,1471,-6.484424666242848
33.0,2017,2,1423,-3.2630863358259687
33.0,2017,3,1439,1.1243851018973998
33.0,2018,0,1270,-11.744266851980543
33.0,2018,1,1166,-8.188976377952756
33.0,2018,2,1124,-3.6020583190394513
33.0,2018,3,1076,-4.270462633451958
33.0,2019,0,1151,6.970260223048327
33.0,2019,1,1028,-10.686359687228498
33.0,2019,2,864,-15.953307392996107
33.0,2019,3,721,-16.550925925925927
33.0,2020,0,760,5.409153952843273
33.0,2020,1,398,-47.63157894736842
33.0,2020,2,385,-3.2663316582914574
33.0,2020,3,616,60.0
33.0,2021,0,681,10.55194805194805
33.0,2021,1,604,-11.30690161527166
33.0,2021,2,733,21.357615894039736
33.0,2021,3,738,0.6821282401091405
33.0,2022,0,785,6.368563685636857
33.0,2022,1,1029,31.0828025477707
33.0,2022,2,957,-6.997084548104956
33.0,2022,3,905,-5.433646812957157
33.0,2023,0,1009,11.491712707182321
33.0,2023,1,1071,6.144697720515362
34.0,2006,0,2096,
34.0,2006,1,2134,1.8129770992366412
34.0,2006,2,2073,-2.858481724461106
34.0,2006,3,2034,-1.881331403762663
34.0,2007,0,2201,8.210422812192723
34.0,2007,1,2010,-8.677873693775556
34.0,2007,2,1808,-10.049751243781095
34.0,2007,3,1812,0.22123893805309736
34.0,2008,0,2100,15.894039735099339
34.0,2008,1,2298,9.428571428571429
34.0,2008,2,2125,-7.528285465622281
34.0,2008,3,1972,-7.199999999999999
34.0,2009,0,2260,14.60446247464503
34.0,2009,1,2108,-6.725663716814159
34.0,2009,2,2108,0.0
34.0,2009,3,1931,-8.396584440227704
34.0,2010,0,2196,13.723459347488348
34.0,2010,1,2221,1.1384335154826957
34.0,2010,2,2156,-2.9266096352994144
34.0,2010,3,2129,-1.2523191094619666
34.0,2011,0,2612,22.686707374354157
34.0,2011,1,2610,-0.0765696784073507
34.0,2011,2,2200,-15.708812260536398
34.0,2011,3,2006,-8.818181818181818
34.0,2012,0,2505,24.875373878364908
34.0,2012,1,2397,-4.311377245508982
34.0,2012,2,2149,-10.346266166040884
34.0,2012,3,1789,-16.75197766402978
34.0,2013,0,2263,26.495248742314143
34.0,2013,1,2301,1.6791869200176759
34.0,2013,2,2342,1.7818339852238156
34.0,2013,3,1959,-16.353543979504696
34.0,2014,0,2192,11.89382337927514
34.0,2014,1,2360,7.664233576642336
34.0,2014,2,2049,-13.177966101694915
34.0,2014,3,1595,-22.15714982918497
34.0,2015,0,1601,0.3761755485893417
34.0,2015,1,1833,14.490943160524672
34.0,2015,2,1806,-1.4729950900163666
34.0,2015,3,1628,-9.856035437430787
34.0,2016,0,1810,11.179361179361178
34.0,2016,1,1717,-5.138121546961326
34.0,2016,2,1417,-17.472335468841003
34.0,2016,3,1431,0.9880028228652082
34.0,2017,0,1525,6.568832983927324
34.0,2017,1,1559,2.2295081967213117
34.0,2017,2,1405,-9.878127004490057
34.0,2017,3,1314,-6.476868327402135
34.0,2018,0,1278,-2.73972602739726
34.0,2018,1,1156,-9.546165884194053
34.0,2018,2,1135,-1.8166089965397925
34.0,2018,3,971,-14.449339207048459
34.0,2019,0,1074,10.607621009268794
34.0,2019,1,1061,-1.2104283054003724
34.0,2019,2,1041,-1.8850141376060319
34.0,2019,3,877,-15.754082612872239
34.0,2020,0,786,-10.376282782212087
34.0,2020,1,497,-36.76844783715013
34.0,2020,2,503,1.2072434607645874
34.0,2020,3,599,19.08548707753479
34.0,2021,0,704,17.529215358931552
34.0,2021,1,617,-12.357954545454545
34.0,2021,2,741,20.097244732576986
34.0,2021,3,701,-5.398110661268556
34.0,2022,0,664,-5.2781740370898715
34.0,2022,1,822,23.795180722891565
34.0,2022,2,748,-9.002433090024331
34.0,2022,3,791,5.748663101604278
34.0,2023,0,908,14.791403286978507
34.0,2023,1,909,0.11013215859030838
35.0,2006,0,2418,
35.0,2006,1,2421,0.12406947890818859
35.0,2006,2,2404,-0.7021891780256092
35.0,2006,3,2354,-2.0798668885191347
35.0,2007,0,2747,16.69498725573492
35.0,2007,1,2700,-1.7109574080815437
35.0,2007,2,2449,-9.296296296296298
35.0,2007,3,2310,-5.675786035116373
35.0,2008,0,2739,18.571428571428573
35.0,2008,1,2333,-14.822928075940126
35.0,2008,2,2321,-0.5143591941705958
35.0,2008,3,2197,-5.342524773804395
35.0,2009,0,2577,17.29631315430132
35.0,2009,1,2549,-1.086534730306558
35.0,2009,2,2597,1.8830914083954493
35.0,2009,3,2320,-10.666153253754333
35.0,2010,0,2660,14.655172413793101
35.0,2010,1,2782,4.586466165413534
35.0,2010,2,2494,-10.352264557872035
35.0,2010,3,2455,-1.5637530072173216
35.0,2011,0,2377,-3.1771894093686353
35.0,2011,1,2478,4.249053428691628
35.0,2011,2,2353,-5.044390637610976
35.0,2011,3,2399,1.9549511262218444
35.0,2012,0,2950,22.967903293038766
35.0,2012,1,2527,-14.338983050847457
35.0,2012,2,2357,-6.727344677483181
35.0,2012,3,2210,-6.236741620704285
35.0,2013,0,2410,9.049773755656108
35.0,2013,1,2562,6.3070539419087135
35.0,2013,2,2429,-5.191256830601093
35.0,2013,3,2434,0.20584602717167558
35.0,2014,0,2477,1.7666392769104355
35.0,2014,1,2729,10.173597093257973
35.0,2014,2,2538,-6.998900696225724
35.0,2014,3,1919,-24.3892828999212
35.0,2015,0,2178,13.496612819176654
35.0,2015,1,2195,0.7805325987144168
35.0,2015,2,2172,-1.0478359908883828
35.0,2015,3,2186,0.6445672191528545
35.0,2016,0,2433,11.299176578225069
35.0,2016,1,2169,-10.850801479654747
35.0,2016,2,2008,-7.422775472568004
35.0,2016,3,2186,8.864541832669323
35.0,2017,0,2067,-5.443732845379689
35.0,2017,1,1906,-7.789066279632317
35.0,2017,2,1844,-3.2528856243441764
35.0,2017,3,1862,0.9761388286334056
35.0,2018,0,1779,-4.457572502685284
35.0,2018,1,1517,-14.727374929735806
35.0,2018,2,1422,-6.262359920896507
35.0,2018,3,1323,-6.962025316455696
35.0,2019,0,1491,12.698412698412698
35.0,2019,1,1382,-7.310529845741113
35.0,2019,2,1362,-1.447178002894356
35.0,2019,3,1194,-12.334801762114537
35.0,2020,0,1226,2.680067001675042
35.0,2020,1,714,-41.76182707993475
35.0,2020,2,675,-5.46218487394958
35.0,2020,3,962,42.51851851851852
35.0,2021,0,904,-6.029106029106029
35.0,2021,1,836,-7.52212389380531
35.0,2021,2,908,8.61244019138756
35.0,2021,3,953,4.955947136563877
35.0,2022,0,1143,19.937040923399792
35.0,2022,1,1182,3.4120734908136483
35.0,2022,2,1190,0.676818950930626
35.0,2022,3,1082,-9.07563025210084
35.0,2023,0,1375,27.07948243992606
35.0,2023,1,1324,-3.709090909090909
36.0,2006,0,2833,
36.0,2006,1,2786,-1.6590187080833037
36.0,2006,2,2896,3.9483129935391243
36.0,2006,3,2724,-5.939226519337017
36.0,2007,0,3045,11.784140969162996
36.0,2007,1,3175,4.269293924466338
36.0,2007,2,3622,14.078740157480315
36.0,2007,3,3104,-14.301490889011594
36.0,2008,0,3674,18.363402061855673
36.0,2008,1,2978,-18.94393032117583
36.0,2008,2,2905,-2.4513096037609134
36.0,2008,3,2883,-0.7573149741824441
36.0,2009,0,3431,19.007977800901838
36.0,2009,1,3485,1.5738851646750218
36.0,2009,2,3845,10.329985652797705
36.0,2009,3,3447,-10.351105331599479
36.0,2010,0,3442,-0.1450536698578474
36.0,2010,1,3887,12.928529924462524
36.0,2010,2,3511,-9.67326987393877
36.0,2010,3,3240,-7.718598689831957
36.0,2011,0,3338,3.0246913580246915
36.0,2011,1,3642,9.107249850209707
36.0,2011,2,3394,-6.809445359692477
36.0,2011,3,3075,-9.398939304655274
36.0,2012,0,3361,9.300813008130081
36.0,2012,1,3334,-0.8033323415650104
36.0,2012,2,3369,1.0497900419916015
36.0,2012,3,2838,-15.761353517364201
36.0,2013,0,3186,12.26215644820296
36.0,2013,1,3374,5.900816070307595
36.0,2013,2,3273,-2.993479549496147
36.0,2013,3,3012,-7.974335472043996
36.0,2014,0,2895,-3.8844621513944224
36.0,2014,1,3057,5.595854922279793
36.0,2014,2,3080,0.7523716061498201
36.0,2014,3,2149,-30.227272727272727
36.0,2015,0,2192,2.0009306654257797
36.0,2015,1,2266,3.375912408759124
36.0,2015,2,2346,3.5304501323918798
36.0,2015,3,2051,-12.57459505541347
36.0,2016,0,2273,10.823988298391027
36.0,2016,1,1963,-13.638363396392434
36.0,2016,2,1932,-1.5792154865002548
36.0,2016,3,1969,1.9151138716356109
36.0,2017,0,1991,1.1173184357541899
36.0,2017,1,1822,-8.488196885986941
36.0,2017,2,1921,5.433589462129528
36.0,2017,3,1753,-8.745445080687142
36.0,2018,0,1863,6.274957216200798
36.0,2018,1,1764,-5.314009661835748
36.0,2018,2,1696,-3.8548752834467117
36.0,2018,3,1375,-18.92688679245283
36.0,2019,0,1335,-2.909090909090909
36.0,2019,1,1453,8.838951310861423
36.0,2019,2,1353,-6.882312456985547
36.0,2019,3,1206,-10.864745011086473
36.0,2020,0,1278,5.970149253731343
36.0,2020,1,909,-28.87323943661972
36.0,2020,2,847,-6.820682068206821
36.0,2020,3,1114,31.52302243211334
36.0,2021,0,1020,-8.43806104129264
36.0,2021,1,926,-9.215686274509805
36.0,2021,2,1126,21.598272138228943
36.0,2021,3,1024,-9.058614564831261
36.0,2022,0,1176,14.84375
36.0,2022,1,1406,19.5578231292517
36.0,2022,2,1093,-22.261735419630156
36.0,2022,3,1167,6.77035681610247
36.0,2023,0,1387,18.851756640959728
36.0,2023,1,1518,9.444844989185292
37.0,2006,0,2679,
37.0,2006,1,2733,2.015677491601344
37.0,2006,2,2581,-5.561653860226857
37.0,2006,3,2688,4.145679969004261
37.0,2007,0,3029,12.686011904761903
37.0,2007,1,3080,1.6837240013205679
37.0,2007,2,3205,4.058441558441558
37.0,2007,3,2939,-8.299531981279252
37.0,2008,0,3376,14.869003062266076
37.0,2008,1,3434,1.7180094786729858
37.0,2008,2,3299,-3.9312754804892256
37.0,2008,3,3204,-2.879660503182783
37.0,2009,0,3507,9.45692883895131
37.0,2009,1,3423,-2.3952095808383236
37.0,2009,2,3346,-2.2494887525562373
37.0,2009,3,3084,-7.830245068738792
37.0,2010,0,3330,7.976653696498054
37.0,2010,1,3658,9.84984984984985
37.0,2010,2,3191,-12.766539092400219
37.0,2010,3,3334,4.4813538075838295
37.0,2011,0,3827,14.787042591481702
37.0,2011,1,3761,-1.7245884504834073
37.0,2011,2,3478,-7.524594522733316
37.0,2011,3,3007,-13.542265669925243
37.0,2012,0,3454,14.865314266711009
37.0,2012,1,3561,3.0978575564562827
37.0,2012,2,3185,-10.558831788823364
37.0,2012,3,2298,-27.84929356357928
37.0,2013,0,2910,26.631853785900784
37.0,2013,1,2999,3.058419243986254
37.0,2013,2,2642,-11.903967989329777
37.0,2013,3,2425,-8.21347464042392
37.0,2014,0,2693,11.051546391752577
37.0,2014,1,2796,3.824730783512811
37.0,2014,2,2608,-6.723891273247497
37.0,2014,3,1939,-25.651840490797547
37.0,2015,0,1748,-9.850438370293967
37.0,2015,1,2186,25.057208237986274
37.0,2015,2,2165,-0.9606587374199451
37.0,2015,3,1736,-19.81524249422633
37.0,2016,0,1696,-2.3041474654377883
37.0,2016,1,1741,2.6533018867924527
37.0,2016,2,1549,-11.028144744399771
37.0,2016,3,1427,-7.876049063912201
37.0,2017,0,1472,3.153468815697267
37.0,2017,1,1522,3.3967391304347823
37.0,2017,2,1381,-9.264126149802891
37.0,2017,3,1403,1.5930485155684286
37.0,2018,0,1307,-6.842480399144691
37.0,2018,1,1348,3.1369548584544757
37.0,2018,2,1150,-14.688427299703264
37.0,2018,3,1036,-9.91304347826087
37.0,2019,0,1061,2.413127413127413
37.0,2019,1,943,-11.121583411875589
37.0,2019,2,1054,11.770943796394485
37.0,2019,3,882,-16.318785578747626
37.0,2020,0,910,3.1746031746031744
37.0,2020,1,502,-44.83516483516484
37.0,2020,2,542,7.968127490039841
37.0,2020,3,671,23.800738007380073
37.0,2021,0,690,2.8315946348733236
37.0,2021,1,565,-18.115942028985508
37.0,2021,2,786,39.11504424778761
37.0,2021,3,751,-4.4529262086514
37.0,2022,0,822,9.454061251664447
37.0,2022,1,901,9.610705596107055
37.0,2022,2,970,7.658157602663707
37.0,2022,3,1186,22.268041237113405
37.0,2023,0,1210,2.0236087689713322
37.0,2023,1,1321,9.173553719008265
38.0,2006,0,1729,
38.0,2006,1,1620,-6.3042220936957785
38.0,2006,2,1522,-6.049382716049383
38.0,2006,3,1413,-7.1616294349540075
38.0,2007,0,1788,26.53927813163482
38.0,2007,1,1503,-15.939597315436242
38.0,2007,2,1567,4.258150365934797
38.0,2007,3,1379,-11.997447351627313
38.0,2008,0,1698,23.132704858593183
38.0,2008,1,1535,-9.599528857479388
38.0,2008,2,1389,-9.511400651465799
38.0,2008,3,1495,7.631389488840893
38.0,2009,0,1587,6.153846153846154
38.0,2009,1,1524,-3.9697542533081283
38.0,2009,2,1228,-19.42257217847769
38.0,2009,3,1249,1.710097719869707
38.0,2010,0,1583,26.74139311449159
38.0,2010,1,1367,-13.64497789008212
38.0,2010,2,1416,3.584491587417703
38.0,2010,3,1359,-4.025423728813559
38.0,2011,0,1556,14.495952906548935
38.0,2011,1,1331,-14.460154241645245
38.0,2011,2,1216,-8.640120210368146
38.0,2011,3,1173,-3.5361842105263155
38.0,2012,0,1403,19.607843137254903
38.0,2012,1,1525,8.695652173913043
38.0,2012,2,1345,-11.80327868852459
38.0,2012,3,1092,-18.810408921933085
38.0,2013,0,1278,17.032967032967033
38.0,2013,1,1429,11.815336463223787
38.0,2013,2,1263,-11.616515045486354
38.0,2013,3,1211,-4.117181314330958
38.0,2014,0,1427,17.836498761354253
38.0,2014,1,1413,-0.9810791871058164
38.0,2014,2,1294,-8.421797593772116
38.0,2014,3,1177,-9.041731066460587
38.0,2015,0,1240,5.352591333899745
38.0,2015,1,1258,1.4516129032258065
38.0,2015,2,1225,-2.6232114467408585
38.0,2015,3,1082,-11.673469387755102
38.0,2016,0,1314,21.441774491682068
38.0,2016,1,1381,5.098934550989346
38.0,2016,2,1281,-7.241129616220131
38.0,2016,3,1442,12.568306010928962
38.0,2017,0,1569,8.807212205270458
38.0,2017,1,1589,1.2746972594008923
38.0,2017,2,1424,-10.383889238514788
38.0,2017,3,1347,-5.407303370786517
38.0,2018,0,1606,19.227913882702303
38.0,2018,1,1277,-20.485678704856788
38.0,2018,2,1161,-9.08379013312451
38.0,2018,3,1154,-0.6029285099052542
38.0,2019,0,1283,11.178509532062392
38.0,2019,1,1282,-0.0779423226812159
38.0,2019,2,1198,-6.5522620904836195
38.0,2019,3,950,-20.70116861435726
38.0,2020,0,884,-6.947368421052631
38.0,2020,1,626,-29.185520361990953
38.0,2020,2,606,-3.1948881789137378
38.0,2020,3,794,31.02310231023102
38.0,2021,0,867,9.193954659949624
38.0,2021,1,708,-18.33910034602076
38.0,2021,2,783,10.59322033898305
38.0,2021,3,737,-5.874840357598978
38.0,2022,0,918,24.559023066485754
38.0,2022,1,956,4.139433551198257
38.0,2022,2,845,-11.610878661087867
38.0,2022,3,837,-0.9467455621301776
38.0,2023,0,1066,27.35961768219833
38.0,2023,1,1141,7.0356472795497185
39.0,2006,0,870,
39.0,2006,1,930,6.896551724137931
39.0,2006,2,921,-0.967741935483871
39.0,2006,3,718,-22.041259500542886
39.0,2007,0,753,4.874651810584958
39.0,2007,1,783,3.9840637450199203
39.0,2007,2,752,-3.959131545338442
39.0,2007,3,648,-13.829787234042554
39.0,2008,0,695,7.253086419753087
39.0,2008,1,715,2.877697841726619
39.0,2008,2,645,-9.79020979020979
39.0,2008,3,537,-16.74418604651163
39.0,2009,0,703,30.91247672253259
39.0,2009,1,771,9.672830725462305
39.0,2009,2,699,-9.33852140077821
39.0,2009,3,677,-3.1473533619456364
39.0,2010,0,775,14.47562776957164
39.0,2010,1,895,15.483870967741936
39.0,2010,2,767,-14.30167597765363
39.0,2010,3,587,-23.46805736636245
39.0,2011,0,679,15.67291311754685
39.0,2011,1,839,23.5640648011782
39.0,2011,2,761,-9.296781883194278
39.0,2011,3,641,-15.768725361366624
39.0,2012,0,724,12.948517940717629
39.0,2012,1,752,3.867403314917127
39.0,2012,2,813,8.111702127659575
39.0,2012,3,577,-29.02829028290283
39.0,2013,0,652,12.99826689774697
39.0,2013,1,784,20.245398773006134
39.0,2013,2,678,-13.520408163265307
39.0,2013,3,643,-5.162241887905605
39.0,2014,0,782,21.61741835147745
39.0,2014,1,757,-3.1969309462915603
39.0,2014,2,718,-5.151915455746367
39.0,2014,3,534,-25.62674094707521
39.0,2015,0,589,10.299625468164795
39.0,2015,1,613,4.074702886247878
39.0,2015,2,716,16.802610114192497
39.0,2015,3,635,-11.312849162011174
39.0,2016,0,670,5.511811023622047
39.0,2016,1,607,-9.402985074626866
39.0,2016,2,629,3.6243822075782535
39.0,2016,3,658,4.610492845786964
39.0,2017,0,688,4.5592705167173255
39.0,2017,1,688,0.0
39.0,2017,2,589,-14.38953488372093
39.0,2017,3,572,-2.886247877758913
39.0,2018,0,684,19.58041958041958
39.0,2018,1,555,-18.859649122807017
39.0,2018,2,490,-11.711711711711711
39.0,2018,3,478,-2.4489795918367347
39.0,2019,0,474,-0.8368200836820083
39.0,2019,1,446,-5.9071729957805905
39.0,2019,2,444,-0.4484304932735426
39.0,2019,3,366,-17.56756756756757
39.0,2020,0,352,-3.825136612021858
39.0,2020,1,247,-29.829545454545453
39.0,2020,2,204,-17.408906882591094
39.0,2020,3,242,18.627450980392158
39.0,2021,0,248,2.479338842975207
39.0,2021,1,251,1.2096774193548387
39.0,2021,2,280,11.553784860557768
39.0,2021,3,293,4.642857142857143
39.0,2022,0,337,15.017064846416384
39.0,2022,1,401,18.991097922848667
39.0,2022,2,442,10.224438902743142
39.0,2022,3,469,6.108597285067873
39.0,2023,0,560,19.402985074626866
39.0,2023,1,549,-1.9642857142857142
40.0,2006,0,1753,
40.0,2006,1,1724,-1.654306902452938
40.0,2006,2,1844,6.960556844547564
40.0,2006,3,1644,-10.84598698481562
40.0,2007,0,1882,14.476885644768856
40.0,2007,1,1919,1.9659936238044633
40.0,2007,2,1996,4.012506513809275
40.0,2007,3,1768,-11.422845691382765
40.0,2008,0,1955,10.576923076923077
40.0,2008,1,1725,-11.76470588235294
40.0,2008,2,1796,4.115942028985507
40.0,2008,3,1492,-16.926503340757236
40.0,2009,0,1932,29.49061662198391
40.0,2009,1,1950,0.9316770186335404
40.0,2009,2,1940,-0.5128205128205128
