Zipcode,ARREST_YEAR,#_ARRESTS,ARREST_CHANGE
10075.0,2021,109,60.29411764705882
10075.0,2022,103,-5.5045871559633035
10075.0,2023,44,-57.28155339805825
10111.0,2006,26,
10111.0,2007,9,-65.38461538461539
10111.0,2008,18,100.0
10111.0,2009,47,161.11111111111111
10111.0,2010,27,-42.5531914893617
10111.0,2011,55,103.7037037037037
10111.0,2012,30,-45.45454545454545
10111.0,2013,26,-13.333333333333334
10111.0,2014,30,15.384615384615385
10111.0,2015,17,-43.333333333333336
10111.0,2016,16,-5.88235294117647
10111.0,2017,8,-50.0
10111.0,2018,6,-25.0
10111.0,2019,14,133.33333333333331
10111.0,2020,6,-57.14285714285714
10111.0,2021,2,-66.66666666666666
10111.0,2022,1,-50.0
10115.0,2006,2,
10115.0,2007,3,50.0
10115.0,2009,1,100.0
10115.0,2010,1,0.0
10115.0,2012,2,100.0
10115.0,2014,1,100.0
10115.0,2016,3,100.0
10115.0,2019,1,100.0
10128.0,2006,598,
10128.0,2007,543,-9.197324414715718
10128.0,2008,405,-25.41436464088398
10128.0,2009,404,-0.24691358024691357
10128.0,2010,414,2.4752475247524752
10128.0,2011,460,11.11111111111111
10128.0,2012,447,-2.8260869565217392
10128.0,2013,421,-5.8165548098434
10128.0,2014,339,-19.47743467933492
10128.0,2015,278,-17.99410029498525
10128.0,2016,351,26.258992805755394
10128.0,2017,362,3.133903133903134
10128.0,2018,292,-19.337016574585636
10128.0,2019,302,3.4246575342465753
10128.0,2020,202,-33.11258278145696
10128.0,2021,210,3.9603960396039604
10128.0,2022,231,10.0
10128.0,2023,99,-57.14285714285714
10280.0,2006,54,
10280.0,2007,46,-14.814814814814813
10280.0,2008,42,-8.695652173913043
10280.0,2009,23,-45.23809523809524
10280.0,2010,26,13.043478260869565
10280.0,2011,24,-7.6923076923076925
10280.0,2012,38,58.333333333333336
10280.0,2013,32,-15.789473684210526
10280.0,2014,20,-37.5
10280.0,2015,34,70.0
10280.0,2016,24,-29.411764705882355
10280.0,2017,29,20.833333333333336
10280.0,2018,24,-17.24137931034483
10280.0,2019,28,16.666666666666664
10280.0,2020,22,-21.428571428571427
10280.0,2021,20,-9.090909090909092
10280.0,2022,14,-30.0
10280.0,2023,7,-50.0
10281.0,2006,14,
10281.0,2007,9,-35.714285714285715
10281.0,2008,4,-55.55555555555556
10281.0,2009,4,0.0
10281.0,2010,3,-25.0
10281.0,2011,17,466.6666666666667
10281.0,2012,12,-29.411764705882355
10281.0,2013,5,-58.333333333333336
10281.0,2014,2,-60.0
10281.0,2015,10,400.0
10281.0,2016,19,90.0
10281.0,2017,29,52.63157894736842
10281.0,2018,43,48.275862068965516
10281.0,2019,10,-76.74418604651163
10281.0,2020,6,-40.0
10281.0,2021,12,100.0
10281.0,2022,30,150.0
10281.0,2023,12,-60.0
10282.0,2006,22,
10282.0,2007,26,18.181818181818183
10282.0,2008,21,-19.230769230769234
10282.0,2009,10,-52.38095238095239
10282.0,2010,10,0.0
10282.0,2011,7,-30.0
10282.0,2012,15,114.28571428571428
10282.0,2013,9,-40.0
10282.0,2014,11,22.22222222222222
10282.0,2015,16,45.45454545454545
10282.0,2016,20,25.0
10282.0,2017,45,125.0
10282.0,2018,41,-8.88888888888889
10282.0,2019,26,-36.58536585365854
10282.0,2020,7,-73.07692307692307
10282.0,2021,15,114.28571428571428
10282.0,2022,8,-46.666666666666664
10282.0,2023,10,25.0
10301.0,2006,2807,
10301.0,2007,3115,10.972568578553615
10301.0,2008,3308,6.195826645264847
10301.0,2009,3345,1.1185006045949213
10301.0,2010,3058,-8.579970104633782
10301.0,2011,3071,0.4251144538914323
10301.0,2012,2951,-3.9075219798111362
10301.0,2013,2802,-5.0491358861402915
10301.0,2014,2526,-9.850107066381156
10301.0,2015,2343,-7.244655581947744
10301.0,2016,2983,27.31540759709774
10301.0,2017,2787,-6.570566543747905
10301.0,2018,2771,-0.5740940078937926
10301.0,2019,2361,-14.796102490075786
10301.0,2020,1569,-33.54510800508259
10301.0,2021,1786,13.830465264499681
10301.0,2022,2351,31.634938409854424
10301.0,2023,1379,-41.34410888983411
10302.0,2006,815,
10302.0,2007,871,6.871165644171779
10302.0,2008,1083,24.339839265212397
10302.0,2009,936,-13.573407202216067
10302.0,2010,997,6.517094017094018
10302.0,2011,952,-4.513540621865597
10302.0,2012,850,-10.714285714285714
10302.0,2013,817,-3.882352941176471
10302.0,2014,1103,35.00611995104039
10302.0,2015,760,-31.097008159564822
10302.0,2016,856,12.631578947368421
10302.0,2017,606,-29.205607476635514
10302.0,2018,489,-19.306930693069308
10302.0,2019,424,-13.29243353783231
10302.0,2020,290,-31.60377358490566
10302.0,2021,379,30.689655172413794
10302.0,2022,408,7.651715039577836
10302.0,2023,251,-38.48039215686275
10303.0,2006,1043,
10303.0,2007,967,-7.28667305848514
10303.0,2008,1161,20.062047569803514
10303.0,2009,1330,14.556416881998278
10303.0,2010,1057,-20.526315789473685
10303.0,2011,1242,17.50236518448439
10303.0,2012,976,-21.4170692431562
10303.0,2013,1432,46.72131147540984
10303.0,2014,2278,59.0782122905028
10303.0,2015,1871,-17.866549604916592
10303.0,2016,1823,-2.5654730090860505
10303.0,2017,1610,-11.684037301151948
10303.0,2018,1420,-11.801242236024844
10303.0,2019,1436,1.1267605633802817
10303.0,2020,1199,-16.504178272980504
10303.0,2021,1337,11.509591326105086
10303.0,2022,1305,-2.393418100224383
10303.0,2023,622,-52.337164750957854
10304.0,2006,1731,
10304.0,2007,1618,-6.528018486424032
10304.0,2008,2023,25.030902348578493
10304.0,2009,1819,-10.084033613445378
10304.0,2010,2064,13.468938977460143
10304.0,2011,1848,-10.465116279069768
10304.0,2012,1613,-12.716450216450218
10304.0,2013,1404,-12.957222566646001
10304.0,2014,1309,-6.766381766381767
10304.0,2015,1011,-22.765469824293355
10304.0,2016,1224,21.068249258160236
10304.0,2017,1229,0.40849673202614384
10304.0,2018,1223,-0.4882017900732303
10304.0,2019,956,-21.831561733442356
10304.0,2020,534,-44.14225941422594
10304.0,2021,780,46.06741573033708
10304.0,2022,996,27.692307692307693
10304.0,2023,739,-25.803212851405622
10305.0,2006,857,
10305.0,2007,810,-5.484247374562427
10305.0,2008,999,23.333333333333332
10305.0,2009,835,-16.416416416416414
10305.0,2010,934,11.8562874251497
10305.0,2011,814,-12.84796573875803
10305.0,2012,825,1.3513513513513513
10305.0,2013,782,-5.212121212121213
10305.0,2014,686,-12.27621483375959
10305.0,2015,603,-12.099125364431487
10305.0,2016,677,12.271973466003317
10305.0,2017,587,-13.293943870014772
10305.0,2018,527,-10.221465076660987
10305.0,2019,500,-5.1233396584440225
10305.0,2020,308,-38.4
10305.0,2021,312,1.2987012987012987
10305.0,2022,392,25.64102564102564
10305.0,2023,250,-36.224489795918366
10306.0,2006,1789,
10306.0,2007,1554,-13.135830072666293
10306.0,2008,1923,23.745173745173744
10306.0,2009,1514,-21.26885075403016
10306.0,2010,1424,-5.9445178335535
10306.0,2011,1442,1.2640449438202246
10306.0,2012,1567,8.668515950069349
10306.0,2013,1455,-7.147415443522655
10306.0,2014,1262,-13.264604810996564
10306.0,2015,1028,-18.54199683042789
10306.0,2016,1182,14.980544747081712
10306.0,2017,1085,-8.206429780033842
10306.0,2018,1120,3.225806451612903
10306.0,2019,1008,-10.0
10306.0,2020,707,-29.86111111111111
10306.0,2021,798,12.871287128712872
10306.0,2022,852,6.7669172932330826
10306.0,2023,443,-48.00469483568075
10307.0,2006,350,
10307.0,2007,333,-4.857142857142857
10307.0,2008,376,12.912912912912914
10307.0,2009,359,-4.521276595744681
10307.0,2010,360,0.2785515320334262
10307.0,2011,366,1.6666666666666667
10307.0,2012,382,4.371584699453552
10307.0,2013,431,12.827225130890053
10307.0,2014,422,-2.088167053364269
10307.0,2015,459,8.767772511848342
10307.0,2016,421,-8.278867102396514
10307.0,2017,499,18.52731591448931
10307.0,2018,459,-8.016032064128256
10307.0,2019,406,-11.546840958605664
10307.0,2020,371,-8.620689655172415
10307.0,2021,317,-14.555256064690028
10307.0,2022,400,26.18296529968454
10307.0,2023,190,-52.5
10308.0,2006,193,
10308.0,2007,200,3.6269430051813467
10308.0,2008,254,27.0
10308.0,2009,301,18.503937007874015
10308.0,2010,298,-0.9966777408637874
10308.0,2011,354,18.79194630872483
10308.0,2012,313,-11.581920903954803
10308.0,2013,297,-5.111821086261981
10308.0,2014,195,-34.34343434343434
10308.0,2015,190,-2.564102564102564
10308.0,2016,183,-3.684210526315789
10308.0,2017,216,18.0327868852459
10308.0,2018,190,-12.037037037037036
10308.0,2019,180,-5.263157894736842
10308.0,2020,121,-32.77777777777778
10308.0,2021,96,-20.66115702479339
10308.0,2022,89,-7.291666666666667
10308.0,2023,58,-34.831460674157306
10309.0,2006,369,
10309.0,2007,373,1.084010840108401
10309.0,2008,568,52.27882037533512
10309.0,2009,654,15.140845070422534
10309.0,2010,692,5.81039755351682
10309.0,2011,683,-1.300578034682081
10309.0,2012,590,-13.616398243045388
10309.0,2013,595,0.847457627118644
10309.0,2014,603,1.3445378151260505
10309.0,2015,553,-8.291873963515755
10309.0,2016,599,8.318264014466546
10309.0,2017,620,3.5058430717863103
10309.0,2018,403,-35.0
10309.0,2019,268,-33.49875930521092
10309.0,2020,161,-39.92537313432835
10309.0,2021,247,53.41614906832298
10309.0,2022,339,37.24696356275304
10309.0,2023,227,-33.03834808259587
10310.0,2006,694,
10310.0,2007,831,19.740634005763688
10310.0,2008,1199,44.28399518652226
10310.0,2009,889,-25.85487906588824
10310.0,2010,1075,20.92238470191226
10310.0,2011,1081,0.5581395348837209
10310.0,2012,1105,2.2201665124884364
10310.0,2013,742,-32.85067873303167
10310.0,2014,698,-5.929919137466308
10310.0,2015,564,-19.197707736389685
10310.0,2016,631,11.879432624113475
10310.0,2017,657,4.120443740095087
10310.0,2018,620,-5.6316590563165905
10310.0,2019,417,-32.74193548387097
10310.0,2020,273,-34.53237410071942
10310.0,2021,345,26.373626373626376
10310.0,2022,359,4.057971014492753
10310.0,2023,215,-40.11142061281337
10312.0,2006,480,
10312.0,2007,494,2.9166666666666665
10312.0,2008,572,15.789473684210526
10312.0,2009,574,0.34965034965034963
10312.0,2010,544,-5.2264808362369335
10312.0,2011,528,-2.941176470588235
10312.0,2012,477,-9.659090909090908
10312.0,2013,503,5.450733752620545
10312.0,2014,572,13.717693836978132
10312.0,2015,497,-13.111888111888112
10312.0,2016,586,17.90744466800805
10312.0,2017,525,-10.409556313993173
10312.0,2018,383,-27.047619047619047
10312.0,2019,340,-11.22715404699739
10312.0,2020,223,-34.411764705882355
10312.0,2021,265,18.83408071748879
10312.0,2022,236,-10.943396226415095
10312.0,2023,148,-37.28813559322034
10314.0,2006,1278,
10314.0,2007,1245,-2.5821596244131455
10314.0,2008,1537,23.453815261044177
10314.0,2009,1417,-7.807417046193884
10314.0,2010,1758,24.064925899788285
10314.0,2011,1644,-6.484641638225256
10314.0,2012,1370,-16.666666666666664
10314.0,2013,1461,6.642335766423358
10314.0,2014,1623,11.088295687885012
10314.0,2015,1239,-23.65988909426987
10314.0,2016,1179,-4.842615012106537
10314.0,2017,957,-18.829516539440203
10314.0,2018,819,-14.420062695924765
10314.0,2019,736,-10.134310134310134
10314.0,2020,439,-40.35326086956522
10314.0,2021,549,25.05694760820046
10314.0,2022,648,18.0327868852459
10314.0,2023,364,-43.82716049382716
10451.0,2006,4695,
10451.0,2007,4495,-4.259850905218317
10451.0,2008,5064,12.658509454949945
10451.0,2009,5625,11.078199052132701
10451.0,2010,5872,4.391111111111111
10451.0,2011,5927,0.9366485013623977
10451.0,2012,5560,-6.192002699510714
10451.0,2013,5589,0.5215827338129497
10451.0,2014,5717,2.2902129182322417
10451.0,2015,5212,-8.833304180514254
10451.0,2016,4798,-7.943207981580967
10451.0,2017,4056,-15.464776990412672
10451.0,2018,3630,-10.502958579881657
10451.0,2019,3985,9.77961432506887
10451.0,2020,2191,-45.01882057716436
10451.0,2021,2333,6.481058877225012
10451.0,2022,3276,40.420060008572655
10451.0,2023,2356,-28.083028083028083
10452.0,2006,6638,
10452.0,2007,7422,11.810786381440193
10452.0,2008,7872,6.063055780113177
10452.0,2009,8524,8.282520325203253
10452.0,2010,8803,3.273111215391835
10452.0,2011,8077,-8.247188458480064
10452.0,2012,7654,-5.237092980066857
10452.0,2013,7760,1.3848967859942514
10452.0,2014,7002,-9.768041237113403
10452.0,2015,6716,-4.08454727220794
10452.0,2016,5565,-17.138177486599165
10452.0,2017,4635,-16.711590296495956
10452.0,2018,4503,-2.84789644012945
10452.0,2019,3993,-11.325782811459026
10452.0,2020,2409,-39.66942148760331
10452.0,2021,2827,17.35159817351598
10452.0,2022,3353,18.6062964273081
10452.0,2023,1786,-46.73426781986281
10453.0,2006,5897,
10453.0,2007,6238,5.78260132270646
10453.0,2008,6375,2.1962167361333758
10453.0,2009,6319,-0.8784313725490196
10453.0,2010,5271,-16.58490267447381
10453.0,2011,5105,-3.1493075317776515
10453.0,2012,4508,-11.694417238001959
10453.0,2013,3894,-13.620230700976045
10453.0,2014,3582,-8.012326656394453
10453.0,2015,2889,-19.34673366834171
10453.0,2016,2643,-8.515057113187954
10453.0,2017,2415,-8.626560726447218
10453.0,2018,2538,5.093167701863354
10453.0,2019,1990,-21.591804570527977
10453.0,2020,1390,-30.15075376884422
10453.0,2021,1386,-0.28776978417266186
10453.0,2022,1665,20.12987012987013
10453.0,2023,967,-41.92192192192192
10454.0,2006,4753,
10454.0,2007,5206,9.530822638333685
10454.0,2008,5031,-3.361505954667691
10454.0,2009,4467,-11.210494931425163
10454.0,2010,4376,-2.037161405865234
10454.0,2011,4084,-6.6727605118829985
10454.0,2012,4537,11.092066601371204
10454.0,2013,4345,-4.231871280581882
10454.0,2014,4956,14.062140391254315
10454.0,2015,4560,-7.990314769975787
10454.0,2016,4222,-7.412280701754385
10454.0,2017,3569,-15.466603505447654
10454.0,2018,2931,-17.876155785934436
10454.0,2019,2886,-1.5353121801432956
10454.0,2020,2109,-26.923076923076923
10454.0,2021,2033,-3.6036036036036037
10454.0,2022,3075,51.25430398425972
10454.0,2023,1603,-47.86991869918699
10455.0,2006,3942,
10455.0,2007,4137,4.946727549467275
10455.0,2008,4134,-0.0725163161711385
10455.0,2009,4740,14.658925979680696
10455.0,2010,4393,-7.320675105485232
10455.0,2011,4364,-0.6601411336216709
10455.0,2012,4439,1.7186067827681026
10455.0,2013,4248,-4.302770894345573
10455.0,2014,4763,12.123352165725047
10455.0,2015,4935,3.6111694310308624
10455.0,2016,3973,-19.493414387031407
10455.0,2017,3091,-22.19984898061918
10455.0,2018,2538,-17.890650274991913
10455.0,2019,2735,7.762017336485422
10455.0,2020,1501,-45.11882998171847
10455.0,2021,1357,-9.593604263824117
10455.0,2022,2339,72.36551215917466
10455.0,2023,1445,-38.22146216331766
10456.0,2006,5574,
10456.0,2007,6122,9.831359885181199
10456.0,2008,5850,-4.4429924861156485
10456.0,2009,6577,12.427350427350428
10456.0,2010,6963,5.868937205412802
10456.0,2011,6788,-2.513284503805831
10456.0,2012,5296,-21.979964643488508
10456.0,2013,4962,-6.306646525679758
10456.0,2014,4357,-12.192664248286981
10456.0,2015,4385,0.6426440211154464
10456.0,2016,3880,-11.516533637400228
10456.0,2017,3569,-8.015463917525773
10456.0,2018,2866,-19.69739422807509
10456.0,2019,2300,-19.74877878576413
10456.0,2020,1623,-29.434782608695652
10456.0,2021,1789,10.227972889710413
10456.0,2022,1953,9.167132476243712
10456.0,2023,1426,-26.984126984126984
10457.0,2006,6515,
10457.0,2007,8069,23.85264773599386
10457.0,2008,7768,-3.73032593877804
10457.0,2009,7699,-0.888259526261586
10457.0,2010,6926,-10.040264969476555
10457.0,2011,6224,-10.135720473577821
10457.0,2012,6681,7.342544987146529
10457.0,2013,6439,-3.6222122436760964
10457.0,2014,6852,6.4140394471191176
10457.0,2015,5992,-12.551079976649154
10457.0,2016,5609,-6.391855807743658
10457.0,2017,5150,-8.183276876448565
10457.0,2018,4951,-3.8640776699029127
10457.0,2019,4302,-13.108462936780448
10457.0,2020,3243,-24.616457461645748
10457.0,2021,3305,1.9118100524205983
10457.0,2022,4326,30.89258698940999
10457.0,2023,2611,-39.64401294498382
10458.0,2006,3865,
10458.0,2007,5088,31.64294954721863
10458.0,2008,5009,-1.5526729559748427
10458.0,2009,5314,6.0890397284887205
10458.0,2010,5655,6.4170116672939415
10458.0,2011,5074,-10.274093722369585
10458.0,2012,4483,-11.647615293653923
10458.0,2013,4227,-5.710461744367612
10458.0,2014,3988,-5.654128223326236
10458.0,2015,3190,-20.01003009027081
10458.0,2016,2859,-10.376175548589343
10458.0,2017,2916,1.993704092339979
10458.0,2018,2585,-11.35116598079561
10458.0,2019,2088,-19.22630560928433
10458.0,2020,1269,-39.224137931034484
10458.0,2021,1327,4.570527974783293
10458.0,2022,2524,90.20346646571214
10458.0,2023,1910,-24.326465927099843
10459.0,2006,3741,
10459.0,2007,4563,21.972734562951082
10459.0,2008,5556,21.76199868507561
10459.0,2009,5975,7.541396688264938
10459.0,2010,5958,-0.28451882845188287
10459.0,2011,6289,5.555555555555555
10459.0,2012,5719,-9.06344410876133
10459.0,2013,5859,2.4479804161566707
10459.0,2014,5899,0.682710360129715
10459.0,2015,4938,-16.29089676216308
10459.0,2016,4332,-12.27217496962333
10459.0,2017,3561,-17.797783933518005
10459.0,2018,2961,-16.849199663016005
10459.0,2019,2491,-15.873015873015872
10459.0,2020,1854,-25.572059413890003
10459.0,2021,1936,4.4228694714131604
10459.0,2022,2035,5.113636363636364
10459.0,2023,1460,-28.255528255528255
10460.0,2006,3569,
10460.0,2007,4958,38.918464555898005
10460.0,2008,4913,-0.9076240419524002
10460.0,2009,4483,-8.75228984327295
10460.0,2010,4579,2.141423154137854
10460.0,2011,4191,-8.473465822231928
10460.0,2012,3931,-6.203769983297542
10460.0,2013,4102,4.350038158229458
10460.0,2014,3769,-8.117991223793272
10460.0,2015,3244,-13.929424250464315
10460.0,2016,3070,-5.363748458692972
10460.0,2017,2601,-15.27687296416938
10460.0,2018,2169,-16.608996539792386
10460.0,2019,1667,-23.144306131858
10460.0,2020,1077,-35.392921415716856
10460.0,2021,1193,10.770659238625813
10460.0,2022,1565,31.181894383906116
10460.0,2023,1054,-32.6517571884984
10461.0,2006,1565,
10461.0,2007,1794,14.63258785942492
10461.0,2008,1867,4.069119286510591
10461.0,2009,1728,-7.445099089448312
10461.0,2010,1661,-3.877314814814815
10461.0,2011,1800,8.368452739313668
10461.0,2012,1975,9.722222222222223
10461.0,2013,1910,-3.2911392405063293
10461.0,2014,2084,9.109947643979059
10461.0,2015,1770,-15.067178502879077
10461.0,2016,1876,5.988700564971752
10461.0,2017,1779,-5.1705756929637525
10461.0,2018,1942,9.162450815064643
10461.0,2019,1604,-17.404737384140063
10461.0,2020,1122,-30.049875311720697
10461.0,2021,1143,1.8716577540106951
10461.0,2022,1379,20.64741907261592
10461.0,2023,890,-35.46047860768673
10462.0,2006,1904,
10462.0,2007,2136,12.184873949579831
10462.0,2008,1962,-8.146067415730338
10462.0,2009,1920,-2.1406727828746175
10462.0,2010,2187,13.90625
10462.0,2011,2324,6.264288980338363
10462.0,2012,1820,-21.686746987951807
10462.0,2013,1809,-0.6043956043956045
10462.0,2014,1872,3.482587064676617
10462.0,2015,1760,-5.982905982905983
10462.0,2016,1651,-6.193181818181818
10462.0,2017,1904,15.32404603270745
10462.0,2018,1568,-17.647058823529413
10462.0,2019,1258,-19.77040816326531
10462.0,2020,739,-41.25596184419714
10462.0,2021,777,5.142083897158322
10462.0,2022,974,25.353925353925355
10462.0,2023,679,-30.287474332648873
10463.0,2006,1724,
10463.0,2007,2374,37.7030162412993
10463.0,2008,2366,-0.33698399326032014
10463.0,2009,2581,9.08706677937447
10463.0,2010,2114,-18.09376210771019
10463.0,2011,2418,14.380321665089877
10463.0,2012,2194,-9.263854425144748
10463.0,2013,2068,-5.742935278030994
10463.0,2014,2161,4.497098646034816
10463.0,2015,1951,-9.71772327626099
10463.0,2016,2015,3.2803690415171705
10463.0,2017,1607,-20.248138957816376
10463.0,2018,1386,-13.75233354075918
10463.0,2019,1618,16.738816738816737
10463.0,2020,1089,-32.6946847960445
10463.0,2021,1262,15.886134067952252
10463.0,2022,1918,51.98098256735341
10463.0,2023,984,-48.69655891553702
10464.0,2006,74,
10464.0,2007,75,1.3513513513513513
10464.0,2008,98,30.666666666666664
10464.0,2009,112,14.285714285714285
10464.0,2010,68,-39.285714285714285
10464.0,2011,68,0.0
10464.0,2012,69,1.4705882352941175
10464.0,2013,75,8.695652173913043
10464.0,2014,50,-33.33333333333333
10464.0,2015,39,-22.0
10464.0,2016,35,-10.256410256410255
10464.0,2017,34,-2.857142857142857
10464.0,2018,42,23.52941176470588
10464.0,2019,64,52.38095238095239
10464.0,2020,33,-48.4375
10464.0,2021,32,-3.0303030303030303
10464.0,2022,50,56.25
10464.0,2023,25,-50.0
10465.0,2006,1596,
10465.0,2007,1461,-8.458646616541353
10465.0,2008,1730,18.412046543463383
10465.0,2009,1767,2.138728323699422
10465.0,2010,1772,0.2829654782116582
10465.0,2011,1766,-0.33860045146726864
10465.0,2012,1785,1.0758776896942241
10465.0,2013,1658,-7.11484593837535
10465.0,2014,1661,0.18094089264173704
10465.0,2015,1374,-17.2787477423239
10465.0,2016,1590,15.72052401746725
10465.0,2017,1483,-6.729559748427673
10465.0,2018,1421,-4.180714767363453
10465.0,2019,1305,-8.16326530612245
10465.0,2020,911,-30.191570881226053
10465.0,2021,919,0.8781558726673985
10465.0,2022,1039,13.057671381936888
10465.0,2023,705,-32.14629451395572
10466.0,2006,3053,
10466.0,2007,3541,15.98427775958074
10466.0,2008,3782,6.805987009319401
10466.0,2009,3593,-4.997355896351137
10466.0,2010,3466,-3.5346507097133313
10466.0,2011,3189,-7.991921523369879
10466.0,2012,3202,0.40765130134838506
10466.0,2013,3412,6.558400999375389
10466.0,2014,3523,3.253223915592028
10466.0,2015,3246,-7.8626170877093395
10466.0,2016,3116,-4.004929143561306
10466.0,2017,3226,3.530166880616174
10466.0,2018,2927,-9.268443893366397
10466.0,2019,2578,-11.9234711308507
10466.0,2020,1999,-22.459270752521334
10466.0,2021,2225,11.305652826413207
10466.0,2022,2366,6.337078651685394
10466.0,2023,1210,-48.85883347421809
10467.0,2006,4016,
10467.0,2007,4453,10.881474103585658
10467.0,2008,4681,5.120143723332585
10467.0,2009,5506,17.62443922238838
10467.0,2010,5497,-0.16345804576825282
10467.0,2011,5282,-3.9112243041659083
10467.0,2012,4922,-6.81560015145778
10467.0,2013,5485,11.438439658675335
10467.0,2014,5097,-7.07383773928897
10467.0,2015,4269,-16.244849911712773
10467.0,2016,4514,5.7390489576013115
10467.0,2017,4330,-4.07620735489588
10467.0,2018,4051,-6.443418013856812
10467.0,2019,3466,-14.440878795359172
10467.0,2020,2269,-34.53548759376803
10467.0,2021,2218,-2.247686205376818
10467.0,2022,2617,17.989179440937782
10467.0,2023,989,-62.20863584256783
10468.0,2006,6281,
10468.0,2007,7237,15.220506288807515
10468.0,2008,7042,-2.6944866657454747
10468.0,2009,6696,-4.9133768815677366
10468.0,2010,7690,14.84468339307049
10468.0,2011,6430,-16.38491547464239
10468.0,2012,5848,-9.051321928460341
10468.0,2013,5266,-9.952120383036936
10468.0,2014,5176,-1.709077098366882
10468.0,2015,3669,-29.115146831530136
10468.0,2016,3049,-16.898337421640775
10468.0,2017,3545,16.26762873073139
10468.0,2018,3011,-15.063469675599436
10468.0,2019,2177,-27.698439056791763
10468.0,2020,1443,-33.71612310519063
10468.0,2021,1472,2.0097020097020097
10468.0,2022,1537,4.415760869565218
10468.0,2023,950,-38.191281717631746
10469.0,2006,1333,
10469.0,2007,1394,4.576144036009002
10469.0,2008,1330,-4.591104734576758
10469.0,2009,1538,15.639097744360903
10469.0,2010,1601,4.096228868660598
10469.0,2011,1352,-15.552779512804497
10469.0,2012,1412,4.437869822485207
10469.0,2013,1584,12.181303116147308
10469.0,2014,1495,-5.6186868686868685
10469.0,2015,1328,-11.17056856187291
10469.0,2016,1376,3.614457831325301
10469.0,2017,1239,-9.956395348837209
10469.0,2018,1032,-16.707021791767556
10469.0,2019,978,-5.232558139534884
10469.0,2020,592,-39.46830265848671
10469.0,2021,615,3.885135135135135
10469.0,2022,779,26.666666666666668
10469.0,2023,502,-35.5584082156611
10470.0,2006,491,
10470.0,2007,896,82.4847250509165
10470.0,2008,1088,21.428571428571427
10470.0,2009,980,-9.926470588235293
10470.0,2010,971,-0.9183673469387756
10470.0,2011,858,-11.637487126673532
10470.0,2012,946,10.256410256410255
10470.0,2013,850,-10.14799154334038
10470.0,2014,835,-1.7647058823529411
10470.0,2015,703,-15.808383233532936
10470.0,2016,573,-18.49217638691323
10470.0,2017,529,-7.678883071553229
10470.0,2018,468,-11.531190926275993
10470.0,2019,370,-20.94017094017094
10470.0,2020,198,-46.48648648648649
10470.0,2021,234,18.181818181818183
10470.0,2022,222,-5.128205128205128
10470.0,2023,149,-32.88288288288289
10471.0,2006,276,
10471.0,2007,435,57.608695652173914
10471.0,2008,603,38.62068965517241
10471.0,2009,1952,223.71475953565505
10471.0,2010,5377,175.4610655737705
10471.0,2011,4650,-13.520550492839872
10471.0,2012,2276,-51.05376344086021
10471.0,2013,574,-74.78031634446397
10471.0,2014,737,28.397212543554005
10471.0,2015,612,-16.960651289009498
10471.0,2016,385,-37.091503267973856
10471.0,2017,293,-23.896103896103895
10471.0,2018,196,-33.105802047781566
10471.0,2019,289,47.44897959183674
10471.0,2020,133,-53.979238754325266
10471.0,2021,134,0.7518796992481203
10471.0,2022,177,32.08955223880597
10471.0,2023,88,-50.282485875706215
10472.0,2006,4742,
10472.0,2007,5578,17.629692113032476
10472.0,2008,4378,-21.51308712800287
10472.0,2009,4735,8.154408405664688
10472.0,2010,4968,4.920802534318902
10472.0,2011,5663,13.989533011272142
10472.0,2012,5150,-9.058802754723645
10472.0,2013,3377,-34.42718446601942
10472.0,2014,3433,1.658276576843352
10472.0,2015,2529,-26.332653655694727
10472.0,2016,2275,-10.043495452748122
10472.0,2017,2006,-11.824175824175825
10472.0,2018,1661,-17.19840478564307
10472.0,2019,1271,-23.479831426851295
10472.0,2020,990,-22.108575924468923
10472.0,2021,1116,12.727272727272727
10472.0,2022,1531,37.18637992831541
10472.0,2023,961,-37.2305682560418
10473.0,2006,4106,
10473.0,2007,4210,2.5328787140769604
10473.0,2008,4187,-0.5463182897862233
10473.0,2009,4372,4.418438022450442
10473.0,2010,4280,-2.104300091491308
10473.0,2011,4215,-1.5186915887850467
10473.0,2012,3568,-15.349940688018979
10473.0,2013,3418,-4.204035874439462
10473.0,2014,3369,-1.4335868929198363
10473.0,2015,2697,-19.946571682991987
10473.0,2016,2793,3.5595105672969964
10473.0,2017,2784,-0.322234156820623
10473.0,2018,2235,-19.719827586206897
10473.0,2019,1902,-14.899328859060404
10473.0,2020,1654,-13.038906414300735
10473.0,2021,1668,0.8464328899637243
10473.0,2022,2249,34.83213429256595
10473.0,2023,1291,-42.59670964873277
10474.0,2006,2799,
10474.0,2007,3010,7.538406573776349
10474.0,2008,2594,-13.820598006644518
10474.0,2009,2596,0.07710100231303006
10474.0,2010,2299,-11.440677966101696
10474.0,2011,2512,9.264897781644194
10474.0,2012,2316,-7.802547770700636
10474.0,2013,2190,-5.4404145077720205
10474.0,2014,2417,10.365296803652967
10474.0,2015,2378,-1.6135705419942077
10474.0,2016,2352,-1.0933557611438183
10474.0,2017,1832,-22.108843537414966
10474.0,2018,1198,-34.60698689956332
10474.0,2019,979,-18.280467445742904
10474.0,2020,622,-36.46578140960163
10474.0,2021,439,-29.421221864951768
10474.0,2022,853,94.30523917995444
10474.0,2023,424,-50.293083235638925
