State_Assembly_District,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
62.0,2023,0,320,-4.761904761904762
62.0,2023,1,283,-11.5625
63.0,2006,0,629,
63.0,2006,1,649,3.1796502384737675
63.0,2006,2,591,-8.936825885978427
63.0,2006,3,695,17.59729272419628
63.0,2007,0,635,-8.633093525179856
63.0,2007,1,623,-1.889763779527559
63.0,2007,2,660,5.9390048154093105
63.0,2007,3,596,-9.696969696969697
63.0,2008,0,711,19.29530201342282
63.0,2008,1,812,14.20534458509142
63.0,2008,2,761,-6.280788177339902
63.0,2008,3,838,10.11826544021025
63.0,2009,0,759,-9.427207637231504
63.0,2009,1,706,-6.982872200263504
63.0,2009,2,741,4.957507082152975
63.0,2009,3,775,4.588394062078273
63.0,2010,0,720,-7.096774193548387
63.0,2010,1,824,14.444444444444443
63.0,2010,2,770,-6.553398058252427
63.0,2010,3,844,9.61038961038961
63.0,2011,0,823,-2.4881516587677726
63.0,2011,1,860,4.495747266099635
63.0,2011,2,752,-12.558139534883722
63.0,2011,3,793,5.452127659574469
63.0,2012,0,792,-0.12610340479192939
63.0,2012,1,678,-14.393939393939394
63.0,2012,2,619,-8.702064896755163
63.0,2012,3,528,-14.70113085621971
63.0,2013,0,614,16.28787878787879
63.0,2013,1,607,-1.1400651465798046
63.0,2013,2,728,19.934102141680395
63.0,2013,3,719,-1.2362637362637363
63.0,2014,0,779,8.344923504867872
63.0,2014,1,771,-1.0269576379974326
63.0,2014,2,620,-19.58495460440986
63.0,2014,3,582,-6.129032258064516
63.0,2015,0,507,-12.886597938144329
63.0,2015,1,625,23.274161735700197
63.0,2015,2,535,-14.399999999999999
63.0,2015,3,588,9.906542056074766
63.0,2016,0,563,-4.2517006802721085
63.0,2016,1,537,-4.618117229129663
63.0,2016,2,529,-1.48975791433892
63.0,2016,3,514,-2.835538752362949
63.0,2017,0,500,-2.7237354085603114
63.0,2017,1,499,-0.2
63.0,2017,2,476,-4.609218436873747
63.0,2017,3,467,-1.8907563025210083
63.0,2018,0,454,-2.7837259100642395
63.0,2018,1,448,-1.3215859030837005
63.0,2018,2,415,-7.366071428571429
63.0,2018,3,417,0.48192771084337355
63.0,2019,0,398,-4.556354916067146
63.0,2019,1,372,-6.532663316582915
63.0,2019,2,407,9.408602150537634
63.0,2019,3,319,-21.62162162162162
63.0,2020,0,335,5.015673981191222
63.0,2020,1,200,-40.298507462686565
63.0,2020,2,175,-12.5
63.0,2020,3,291,66.28571428571428
63.0,2021,0,312,7.216494845360824
63.0,2021,1,277,-11.217948717948719
63.0,2021,2,303,9.386281588447654
63.0,2021,3,277,-8.58085808580858
63.0,2022,0,254,-8.303249097472925
63.0,2022,1,374,47.24409448818898
63.0,2022,2,334,-10.695187165775401
63.0,2022,3,369,10.479041916167663
63.0,2023,0,379,2.710027100271003
63.0,2023,1,458,20.844327176781004
64.0,2006,0,656,
64.0,2006,1,770,17.378048780487802
64.0,2006,2,829,7.662337662337662
64.0,2006,3,697,-15.922798552472859
64.0,2007,0,720,3.2998565279770444
64.0,2007,1,745,3.4722222222222223
64.0,2007,2,674,-9.53020134228188
64.0,2007,3,669,-0.741839762611276
64.0,2008,0,746,11.509715994020926
64.0,2008,1,994,33.24396782841823
64.0,2008,2,776,-21.93158953722334
64.0,2008,3,743,-4.252577319587629
64.0,2009,0,715,-3.768506056527591
64.0,2009,1,727,1.6783216783216783
64.0,2009,2,656,-9.766162310866575
64.0,2009,3,680,3.6585365853658534
64.0,2010,0,652,-4.117647058823529
64.0,2010,1,779,19.478527607361965
64.0,2010,2,656,-15.789473684210526
64.0,2010,3,621,-5.335365853658536
64.0,2011,0,641,3.22061191626409
64.0,2011,1,759,18.408736349453978
64.0,2011,2,658,-13.306982872200262
64.0,2011,3,636,-3.343465045592705
64.0,2012,0,659,3.6163522012578615
64.0,2012,1,665,0.9104704097116844
64.0,2012,2,770,15.789473684210526
64.0,2012,3,640,-16.883116883116884
64.0,2013,0,620,-3.125
64.0,2013,1,640,3.225806451612903
64.0,2013,2,663,3.5937499999999996
64.0,2013,3,602,-9.200603318250378
64.0,2014,0,573,-4.817275747508306
64.0,2014,1,663,15.706806282722512
64.0,2014,2,615,-7.239819004524888
64.0,2014,3,527,-14.308943089430896
64.0,2015,0,567,7.590132827324478
64.0,2015,1,473,-16.57848324514991
64.0,2015,2,512,8.24524312896406
64.0,2015,3,478,-6.640625
64.0,2016,0,543,13.598326359832635
64.0,2016,1,604,11.233885819521179
64.0,2016,2,689,14.072847682119205
64.0,2016,3,604,-12.336719883889694
64.0,2017,0,566,-6.291390728476822
64.0,2017,1,554,-2.1201413427561837
64.0,2017,2,594,7.2202166064981945
64.0,2017,3,528,-11.11111111111111
64.0,2018,0,527,-0.1893939393939394
64.0,2018,1,535,1.5180265654648957
64.0,2018,2,536,0.1869158878504673
64.0,2018,3,474,-11.567164179104477
64.0,2019,0,545,14.978902953586498
64.0,2019,1,490,-10.091743119266056
64.0,2019,2,480,-2.0408163265306123
64.0,2019,3,352,-26.666666666666668
64.0,2020,0,370,5.113636363636364
64.0,2020,1,319,-13.783783783783784
64.0,2020,2,255,-20.06269592476489
64.0,2020,3,303,18.823529411764707
64.0,2021,0,375,23.762376237623762
64.0,2021,1,311,-17.066666666666666
64.0,2021,2,376,20.90032154340836
64.0,2021,3,350,-6.914893617021277
64.0,2022,0,384,9.714285714285714
64.0,2022,1,383,-0.26041666666666663
64.0,2022,2,370,-3.3942558746736298
64.0,2022,3,359,-2.9729729729729732
64.0,2023,0,447,24.512534818941504
64.0,2023,1,449,0.44742729306487694
65.0,2006,0,1988,
65.0,2006,1,2005,0.8551307847082495
65.0,2006,2,2007,0.0997506234413965
65.0,2006,3,1812,-9.715994020926756
65.0,2007,0,1985,9.547461368653423
65.0,2007,1,2206,11.133501259445843
65.0,2007,2,2133,-3.309156844968268
65.0,2007,3,2011,-5.719643694327239
65.0,2008,0,2038,1.3426156141223273
65.0,2008,1,2072,1.6683022571148183
65.0,2008,2,1948,-5.984555984555985
65.0,2008,3,1998,2.5667351129363447
65.0,2009,0,2211,10.66066066066066
65.0,2009,1,2169,-1.8995929443690638
65.0,2009,2,2139,-1.3831258644536653
65.0,2009,3,1964,-8.18139317438055
65.0,2010,0,2135,8.70672097759674
65.0,2010,1,2341,9.648711943793911
65.0,2010,2,1977,-15.54891072191371
65.0,2010,3,2101,6.272129489124937
65.0,2011,0,1973,-6.092336982389338
65.0,2011,1,2350,19.107957425240752
65.0,2011,2,2077,-11.617021276595745
65.0,2011,3,2278,9.67741935483871
65.0,2012,0,2299,0.9218612818261633
65.0,2012,1,2376,3.349282296650718
65.0,2012,2,2453,3.2407407407407405
65.0,2012,3,1851,-24.541377904606605
65.0,2013,0,2171,17.28795245813074
65.0,2013,1,2345,8.014739751266697
65.0,2013,2,2268,-3.2835820895522385
65.0,2013,3,1951,-13.977072310405644
65.0,2014,0,2139,9.636084059456689
65.0,2014,1,2388,11.640953716690042
65.0,2014,2,2261,-5.318257956448911
65.0,2014,3,1822,-19.416187527642638
65.0,2015,0,1808,-0.7683863885839737
65.0,2015,1,2077,14.878318584070795
65.0,2015,2,2378,14.492055849783341
65.0,2015,3,1984,-16.568544995794785
65.0,2016,0,1908,-3.8306451612903225
65.0,2016,1,2146,12.473794549266247
65.0,2016,2,2031,-5.358807082945014
65.0,2016,3,1792,-11.767602166420483
65.0,2017,0,1980,10.491071428571429
65.0,2017,1,1890,-4.545454545454546
65.0,2017,2,1844,-2.433862433862434
65.0,2017,3,1802,-2.27765726681128
65.0,2018,0,1858,3.107658157602664
65.0,2018,1,1749,-5.866523143164693
65.0,2018,2,1534,-12.292738707833047
65.0,2018,3,1493,-2.6727509778357237
65.0,2019,0,1583,6.028131279303416
65.0,2019,1,1513,-4.421983575489577
65.0,2019,2,1558,2.9742233972240584
65.0,2019,3,1360,-12.70860077021823
65.0,2020,0,1247,-8.308823529411764
65.0,2020,1,636,-48.997594226142745
65.0,2020,2,635,-0.15723270440251574
65.0,2020,3,825,29.92125984251969
65.0,2021,0,939,13.818181818181818
65.0,2021,1,923,-1.703940362087327
65.0,2021,2,1099,19.068255687974
65.0,2021,3,1171,6.551410373066425
65.0,2022,0,1200,2.4765157984628523
65.0,2022,1,1246,3.833333333333333
65.0,2022,2,1353,8.587479935794542
65.0,2022,3,1369,1.1825572801182558
65.0,2023,0,1343,-1.8991964937910883
65.0,2023,1,1349,0.4467609828741623
66.0,2006,0,2323,
66.0,2006,1,2437,4.907447266465777
66.0,2006,2,2467,1.2310217480508823
66.0,2006,3,2214,-10.255370895824889
66.0,2007,0,2529,14.227642276422763
66.0,2007,1,2620,3.598260181890075
66.0,2007,2,2888,10.229007633587786
66.0,2007,3,2773,-3.9819944598337953
66.0,2008,0,2872,3.570140641904075
66.0,2008,1,2913,1.4275766016713092
66.0,2008,2,2917,0.13731548232063165
66.0,2008,3,2840,-2.6396983201919784
66.0,2009,0,3275,15.316901408450704
66.0,2009,1,3237,-1.1603053435114503
66.0,2009,2,3156,-2.5023169601482853
66.0,2009,3,2970,-5.893536121673003
66.0,2010,0,3188,7.34006734006734
66.0,2010,1,3311,3.8582183186951067
66.0,2010,2,3136,-5.2854122621564485
66.0,2010,3,3135,-0.03188775510204082
66.0,2011,0,2892,-7.751196172248803
66.0,2011,1,3457,19.536652835408024
66.0,2011,2,3006,-13.045993636100665
66.0,2011,3,3428,14.038589487691283
66.0,2012,0,3216,-6.18436406067678
66.0,2012,1,3094,-3.7935323383084576
66.0,2012,2,3193,3.1997414350355524
66.0,2012,3,2539,-20.48230504227999
66.0,2013,0,3048,20.047262701851125
66.0,2013,1,3142,3.083989501312336
66.0,2013,2,3247,3.341820496499045
66.0,2013,3,2968,-8.592546966430552
66.0,2014,0,2948,-0.6738544474393532
66.0,2014,1,3211,8.921302578018995
66.0,2014,2,2988,-6.944876985362815
66.0,2014,3,2771,-7.262382864792503
66.0,2015,0,2474,-10.718152291591483
66.0,2015,1,2592,4.7696038803556995
66.0,2015,2,2635,1.6589506172839508
66.0,2015,3,2656,0.7969639468690701
66.0,2016,0,2525,-4.932228915662651
66.0,2016,1,2075,-17.82178217821782
66.0,2016,2,1981,-4.530120481927711
66.0,2016,3,2072,4.593639575971731
66.0,2017,0,1946,-6.081081081081082
66.0,2017,1,2035,4.5734840698869474
66.0,2017,2,2082,2.30958230958231
66.0,2017,3,1914,-8.069164265129682
66.0,2018,0,1839,-3.918495297805643
66.0,2018,1,1808,-1.6856987493202826
66.0,2018,2,1530,-15.376106194690264
66.0,2018,3,1478,-3.3986928104575163
66.0,2019,0,1236,-16.373477672530445
66.0,2019,1,1522,23.13915857605178
66.0,2019,2,1532,0.657030223390276
66.0,2019,3,1411,-7.898172323759792
66.0,2020,0,1330,-5.740609496810772
66.0,2020,1,1086,-18.345864661654137
66.0,2020,2,746,-31.30755064456722
66.0,2020,3,979,31.233243967828418
66.0,2021,0,854,-12.768130745658834
66.0,2021,1,1029,20.491803278688526
66.0,2021,2,1103,7.191448007774539
66.0,2021,3,1183,7.252946509519492
66.0,2022,0,1104,-6.677937447168217
66.0,2022,1,1345,21.829710144927535
66.0,2022,2,1351,0.44609665427509293
66.0,2022,3,1322,-2.146558105107328
66.0,2023,0,1464,10.741301059001513
66.0,2023,1,1440,-1.639344262295082
67.0,2006,0,617,
67.0,2006,1,666,7.941653160453808
67.0,2006,2,609,-8.558558558558559
67.0,2006,3,683,12.151067323481117
67.0,2007,0,694,1.610541727672035
67.0,2007,1,736,6.051873198847262
67.0,2007,2,602,-18.206521739130434
67.0,2007,3,697,15.780730897009967
67.0,2008,0,797,14.347202295552366
67.0,2008,1,702,-11.91969887076537
67.0,2008,2,629,-10.3988603988604
67.0,2008,3,581,-7.631160572337042
67.0,2009,0,763,31.32530120481928
67.0,2009,1,835,9.436435124508519
67.0,2009,2,743,-11.017964071856287
67.0,2009,3,674,-9.286675639300135
67.0,2010,0,759,12.611275964391691
67.0,2010,1,640,-15.678524374176547
67.0,2010,2,648,1.25
67.0,2010,3,613,-5.401234567901234
67.0,2011,0,745,21.533442088091352
67.0,2011,1,756,1.476510067114094
67.0,2011,2,632,-16.402116402116402
67.0,2011,3,714,12.974683544303797
67.0,2012,0,633,-11.344537815126051
67.0,2012,1,634,0.1579778830963665
67.0,2012,2,613,-3.3123028391167195
67.0,2012,3,538,-12.234910277324634
67.0,2013,0,661,22.86245353159851
67.0,2013,1,677,2.4205748865355523
67.0,2013,2,570,-15.805022156573118
67.0,2013,3,607,6.491228070175438
67.0,2014,0,674,11.037891268533773
67.0,2014,1,665,-1.3353115727002967
67.0,2014,2,622,-6.466165413533835
67.0,2014,3,537,-13.665594855305466
67.0,2015,0,489,-8.938547486033519
67.0,2015,1,556,13.701431492842536
67.0,2015,2,533,-4.136690647482014
67.0,2015,3,461,-13.50844277673546
67.0,2016,0,507,9.97830802603037
67.0,2016,1,543,7.100591715976331
67.0,2016,2,460,-15.285451197053407
67.0,2016,3,389,-15.434782608695652
67.0,2017,0,419,7.712082262210797
67.0,2017,1,476,13.60381861575179
67.0,2017,2,475,-0.21008403361344538
67.0,2017,3,451,-5.052631578947368
67.0,2018,0,454,0.6651884700665188
67.0,2018,1,405,-10.79295154185022
67.0,2018,2,357,-11.851851851851853
67.0,2018,3,354,-0.8403361344537815
67.0,2019,0,393,11.016949152542372
67.0,2019,1,354,-9.923664122137405
67.0,2019,2,357,0.847457627118644
67.0,2019,3,290,-18.76750700280112
67.0,2020,0,233,-19.655172413793103
67.0,2020,1,152,-34.763948497854074
67.0,2020,2,180,18.421052631578945
67.0,2020,3,171,-5.0
67.0,2021,0,243,42.10526315789473
67.0,2021,1,198,-18.51851851851852
67.0,2021,2,220,11.11111111111111
67.0,2021,3,268,21.818181818181817
67.0,2022,0,217,-19.029850746268657
67.0,2022,1,231,6.451612903225806
67.0,2022,2,233,0.8658008658008658
67.0,2022,3,246,5.579399141630901
67.0,2023,0,254,3.2520325203252036
67.0,2023,1,260,2.3622047244094486
68.0,2006,0,3592,
68.0,2006,1,3383,-5.8184855233853
68.0,2006,2,3450,1.9804906887378066
68.0,2006,3,3523,2.1159420289855073
68.0,2007,0,4149,17.76894692023843
68.0,2007,1,3622,-12.701855868884069
68.0,2007,2,3732,3.0369961347321923
68.0,2007,3,3504,-6.109324758842444
68.0,2008,0,4060,15.8675799086758
68.0,2008,1,3689,-9.137931034482758
68.0,2008,2,3574,-3.117375982651125
68.0,2008,3,3237,-9.429210968102966
68.0,2009,0,4069,25.702811244979916
68.0,2009,1,4040,-0.7127058245269108
68.0,2009,2,3709,-8.193069306930694
68.0,2009,3,3207,-13.534645456996493
68.0,2010,0,4011,25.07015902712816
68.0,2010,1,4232,5.509847918224882
68.0,2010,2,3788,-10.491493383742911
68.0,2010,3,3731,-1.504751847940866
68.0,2011,0,4256,14.071294559099437
68.0,2011,1,3853,-9.468984962406015
68.0,2011,2,3362,-12.743316895925252
68.0,2011,3,3187,-5.20523497917906
68.0,2012,0,3867,21.336680263570756
68.0,2012,1,3894,0.6982156710628394
68.0,2012,2,3911,0.4365690806368772
68.0,2012,3,3095,-20.864229097417542
68.0,2013,0,3904,26.138933764135704
68.0,2013,1,3858,-1.1782786885245902
68.0,2013,2,3795,-1.6329704510108864
68.0,2013,3,3468,-8.616600790513834
68.0,2014,0,3954,14.013840830449828
68.0,2014,1,3844,-2.7819929185634797
68.0,2014,2,3647,-5.124869927159209
68.0,2014,3,2823,-22.593912805045242
68.0,2015,0,2842,0.6730428622033299
68.0,2015,1,3038,6.896551724137931
68.0,2015,2,3456,13.759052007899934
68.0,2015,3,2906,-15.914351851851851
68.0,2016,0,3039,4.576737783895389
68.0,2016,1,3005,-1.1187890753537348
68.0,2016,2,2704,-10.016638935108153
68.0,2016,3,2461,-8.986686390532544
68.0,2017,0,2501,1.6253555465258025
68.0,2017,1,2653,6.0775689724110356
68.0,2017,2,2714,2.2992838296268374
68.0,2017,3,2486,-8.400884303610907
68.0,2018,0,2569,3.3386967015285602
68.0,2018,1,2119,-17.516543402101988
68.0,2018,2,2179,2.8315243039169418
68.0,2018,3,1855,-14.869206057824691
68.0,2019,0,2090,12.668463611859837
68.0,2019,1,1994,-4.5933014354066986
68.0,2019,2,1885,-5.466399197592779
68.0,2019,3,1554,-17.559681697612735
68.0,2020,0,1678,7.979407979407979
68.0,2020,1,1016,-39.45172824791419
68.0,2020,2,834,-17.913385826771652
68.0,2020,3,1197,43.52517985611511
68.0,2021,0,1340,11.946532999164578
68.0,2021,1,1155,-13.805970149253731
68.0,2021,2,1220,5.627705627705628
68.0,2021,3,1053,-13.688524590163933
68.0,2022,0,1264,20.03798670465337
68.0,2022,1,1398,10.601265822784809
68.0,2022,2,1317,-5.793991416309012
68.0,2022,3,1291,-1.9741837509491267
68.0,2023,0,1441,11.618900077459333
68.0,2023,1,1619,12.352532963219986
69.0,2006,0,1143,
69.0,2006,1,1210,5.861767279090114
69.0,2006,2,1164,-3.8016528925619832
69.0,2006,3,1158,-0.5154639175257731
69.0,2007,0,1387,19.775474956822105
69.0,2007,1,1432,3.2444124008651762
69.0,2007,2,1377,-3.840782122905028
69.0,2007,3,1010,-26.65214233841685
69.0,2008,0,1210,19.801980198019802
69.0,2008,1,1252,3.4710743801652892
69.0,2008,2,1219,-2.635782747603834
69.0,2008,3,1215,-0.3281378178835111
69.0,2009,0,1437,18.271604938271604
69.0,2009,1,1217,-15.309672929714683
69.0,2009,2,1261,3.61544782251438
69.0,2009,3,1105,-12.371134020618557
69.0,2010,0,1232,11.493212669683258
69.0,2010,1,1252,1.6233766233766231
69.0,2010,2,1289,2.9552715654952078
69.0,2010,3,1124,-12.800620636152054
69.0,2011,0,1130,0.5338078291814947
69.0,2011,1,1207,6.814159292035399
69.0,2011,2,1096,-9.1963545981773
69.0,2011,3,1030,-6.021897810218978
69.0,2012,0,1170,13.592233009708737
69.0,2012,1,1155,-1.282051282051282
69.0,2012,2,1235,6.926406926406926
69.0,2012,3,1019,-17.48987854251012
69.0,2013,0,1107,8.635917566241414
69.0,2013,1,1103,-0.36133694670280037
69.0,2013,2,1097,-0.543970988213962
69.0,2013,3,1029,-6.198723792160438
69.0,2014,0,1007,-2.1379980563654035
69.0,2014,1,1168,15.988083416087386
69.0,2014,2,1028,-11.986301369863012
69.0,2014,3,849,-17.412451361867703
69.0,2015,0,848,-0.11778563015312131
69.0,2015,1,1105,30.306603773584907
69.0,2015,2,1036,-6.244343891402715
69.0,2015,3,836,-19.305019305019304
69.0,2016,0,915,9.449760765550238
69.0,2016,1,773,-15.519125683060109
69.0,2016,2,808,4.527813712807244
69.0,2016,3,691,-14.480198019801978
69.0,2017,0,820,18.668596237337194
69.0,2017,1,899,9.634146341463415
69.0,2017,2,739,-17.797552836484982
69.0,2017,3,700,-5.2774018944519625
69.0,2018,0,809,15.571428571428573
69.0,2018,1,674,-16.68726823238566
69.0,2018,2,618,-8.30860534124629
69.0,2018,3,616,-0.3236245954692557
69.0,2019,0,551,-10.55194805194805
69.0,2019,1,595,7.985480943738657
69.0,2019,2,568,-4.53781512605042
69.0,2019,3,487,-14.26056338028169
69.0,2020,0,540,10.882956878850102
69.0,2020,1,360,-33.33333333333333
69.0,2020,2,369,2.5
69.0,2020,3,442,19.78319783197832
69.0,2021,0,551,24.660633484162897
69.0,2021,1,422,-23.41197822141561
69.0,2021,2,529,25.355450236966824
69.0,2021,3,571,7.9395085066162565
69.0,2022,0,536,-6.129597197898424
69.0,2022,1,638,19.029850746268657
69.0,2022,2,612,-4.075235109717868
69.0,2022,3,573,-6.372549019607843
69.0,2023,0,673,17.452006980802793
69.0,2023,1,655,-2.674591381872214
70.0,2006,0,3375,
70.0,2006,1,3173,-5.985185185185185
70.0,2006,2,3245,2.269145918688938
70.0,2006,3,3290,1.386748844375963
70.0,2007,0,3762,14.346504559270517
70.0,2007,1,3487,-7.309941520467836
70.0,2007,2,3358,-3.6994551190134786
70.0,2007,3,3093,-7.8916021441334125
70.0,2008,0,3621,17.070805043646946
70.0,2008,1,3706,2.3474178403755865
70.0,2008,2,3523,-4.937938478143551
70.0,2008,3,3696,4.910587567414136
70.0,2009,0,4017,8.685064935064934
70.0,2009,1,4084,1.6679113766492406
70.0,2009,2,3894,-4.65230166503428
70.0,2009,3,3742,-3.903441191576785
70.0,2010,0,3844,2.7258150721539285
70.0,2010,1,3895,1.3267429760665974
70.0,2010,2,3565,-8.472400513478819
70.0,2010,3,3370,-5.46984572230014
70.0,2011,0,3803,12.8486646884273
70.0,2011,1,3770,-0.8677359978963977
70.0,2011,2,3558,-5.623342175066313
70.0,2011,3,3417,-3.962900505902192
70.0,2012,0,4120,20.573602575358503
70.0,2012,1,3583,-13.03398058252427
70.0,2012,2,3717,3.7398827797934695
70.0,2012,3,2758,-25.800376647834273
70.0,2013,0,3740,35.60551124002901
70.0,2013,1,3851,2.9679144385026737
70.0,2013,2,3550,-7.816151648922358
70.0,2013,3,3228,-9.070422535211268
70.0,2014,0,3358,4.027261462205701
70.0,2014,1,3640,8.397855866587255
70.0,2014,2,3259,-10.467032967032967
70.0,2014,3,2690,-17.459343356857932
70.0,2015,0,2635,-2.0446096654275094
70.0,2015,1,2931,11.233396584440229
70.0,2015,2,2822,-3.718867280791539
70.0,2015,3,2404,-14.81218993621545
70.0,2016,0,2772,15.307820299500833
70.0,2016,1,2757,-0.5411255411255411
70.0,2016,2,2528,-8.306129851287631
70.0,2016,3,2289,-9.454113924050633
70.0,2017,0,2276,-0.5679335954565312
70.0,2017,1,2111,-7.249560632688929
70.0,2017,2,2019,-4.358124111795358
70.0,2017,3,1831,-9.311540366518079
70.0,2018,0,1900,3.7684325505188423
70.0,2018,1,1598,-15.894736842105264
70.0,2018,2,1518,-5.006257822277847
70.0,2018,3,1286,-15.2832674571805
70.0,2019,0,1438,11.81959564541213
70.0,2019,1,1660,15.438108484005564
70.0,2019,2,1431,-13.795180722891567
70.0,2019,3,1331,-6.988120195667366
70.0,2020,0,1248,-6.235912847483095
70.0,2020,1,835,-33.092948717948715
70.0,2020,2,718,-14.011976047904193
70.0,2020,3,1070,49.02506963788301
70.0,2021,0,1271,18.785046728971963
70.0,2021,1,1131,-11.014948859166012
70.0,2021,2,1266,11.936339522546419
70.0,2021,3,1265,-0.07898894154818326
70.0,2022,0,1416,11.936758893280633
70.0,2022,1,1396,-1.4124293785310735
70.0,2022,2,1191,-14.684813753581663
70.0,2022,3,1438,20.73887489504618
70.0,2023,0,1308,-9.040333796940194
70.0,2023,1,1335,2.064220183486239
71.0,2006,0,2150,
71.0,2006,1,2027,-5.72093023255814
71.0,2006,2,2115,4.341391218549581
71.0,2006,3,2036,-3.7352245862884157
71.0,2007,0,2547,25.098231827111984
71.0,2007,1,2398,-5.850019630938359
71.0,2007,2,2523,5.212677231025855
71.0,2007,3,2190,-13.198573127229487
71.0,2008,0,2771,26.529680365296805
71.0,2008,1,2468,-10.934680620714543
71.0,2008,2,2082,-15.640194489465154
71.0,2008,3,2106,1.1527377521613833
71.0,2009,0,2620,24.406457739791072
71.0,2009,1,2585,-1.3358778625954197
71.0,2009,2,2661,2.9400386847195357
71.0,2009,3,2454,-7.7790304396843295
71.0,2010,0,2201,-10.309698451507742
71.0,2010,1,2167,-1.5447523852794183
71.0,2010,2,2436,12.413474850023073
71.0,2010,3,2293,-5.870279146141215
71.0,2011,0,2250,-1.875272568687309
71.0,2011,1,2354,4.622222222222222
71.0,2011,2,2161,-8.198810535259133
71.0,2011,3,2124,-1.7121702915316985
71.0,2012,0,2500,17.702448210922785
71.0,2012,1,2366,-5.36
71.0,2012,2,2099,-11.28486897717667
71.0,2012,3,1707,-18.67555979037637
71.0,2013,0,2235,30.931458699472756
71.0,2013,1,2226,-0.4026845637583893
71.0,2013,2,2240,0.628930817610063
71.0,2013,3,1782,-20.44642857142857
71.0,2014,0,2144,20.31425364758698
71.0,2014,1,2044,-4.664179104477612
71.0,2014,2,1863,-8.85518590998043
71.0,2014,3,1735,-6.870638754696726
71.0,2015,0,1716,-1.095100864553314
71.0,2015,1,1859,8.333333333333332
71.0,2015,2,1810,-2.63582571274879
71.0,2015,3,1565,-13.535911602209943
71.0,2016,0,1669,6.645367412140575
71.0,2016,1,1790,7.249850209706412
71.0,2016,2,1638,-8.491620111731843
71.0,2016,3,1630,-0.4884004884004884
71.0,2017,0,1330,-18.404907975460123
71.0,2017,1,1335,0.37593984962406013
71.0,2017,2,1187,-11.086142322097379
71.0,2017,3,1245,4.886267902274642
71.0,2018,0,1113,-10.602409638554217
71.0,2018,1,906,-18.598382749326145
71.0,2018,2,884,-2.4282560706401766
71.0,2018,3,887,0.3393665158371041
71.0,2019,0,888,0.11273957158962795
71.0,2019,1,875,-1.4639639639639639
71.0,2019,2,819,-6.4
71.0,2019,3,733,-10.5006105006105
71.0,2020,0,689,-6.002728512960437
71.0,2020,1,431,-37.445573294629895
71.0,2020,2,337,-21.809744779582367
71.0,2020,3,497,47.47774480712167
71.0,2021,0,565,13.682092555331993
71.0,2021,1,534,-5.486725663716814
71.0,2021,2,763,42.88389513108614
71.0,2021,3,663,-13.106159895150721
71.0,2022,0,628,-5.279034690799397
71.0,2022,1,723,15.127388535031846
71.0,2022,2,623,-13.831258644536653
71.0,2022,3,651,4.49438202247191
71.0,2023,0,720,10.599078341013826
71.0,2023,1,691,-4.027777777777778
72.0,2006,0,2415,
72.0,2006,1,2101,-13.00207039337474
72.0,2006,2,2303,9.614469300333175
72.0,2006,3,2157,-6.3395570994355195
72.0,2007,0,3189,47.8442280945758
72.0,2007,1,2290,-28.1906553778614
72.0,2007,2,2300,0.43668122270742354
72.0,2007,3,2567,11.608695652173912
72.0,2008,0,3022,17.72497078301519
72.0,2008,1,2539,-15.98279285241562
72.0,2008,2,2372,-6.577392674281213
72.0,2008,3,2042,-13.91231028667791
72.0,2009,0,2630,28.795298726738494
72.0,2009,1,2464,-6.311787072243346
72.0,2009,2,2120,-13.96103896103896
72.0,2009,3,2487,17.31132075471698
72.0,2010,0,2491,0.16083634901487737
72.0,2010,1,2495,0.16057808109193095
72.0,2010,2,2021,-18.997995991983966
72.0,2010,3,2209,9.30232558139535
72.0,2011,0,2117,-4.164780443639656
72.0,2011,1,2367,11.809163911195087
72.0,2011,2,2310,-2.4081115335868186
72.0,2011,3,2097,-9.220779220779221
72.0,2012,0,2367,12.875536480686694
72.0,2012,1,2231,-5.74566962399662
72.0,2012,2,2216,-0.6723442402510085
72.0,2012,3,1915,-13.583032490974729
72.0,2013,0,2325,21.409921671018274
72.0,2013,1,2129,-8.43010752688172
72.0,2013,2,2056,-3.4288398309065293
72.0,2013,3,2043,-0.632295719844358
72.0,2014,0,2358,15.418502202643172
72.0,2014,1,2437,3.3502968617472435
72.0,2014,2,1947,-20.106688551497744
72.0,2014,3,1906,-2.105803800719055
72.0,2015,0,2086,9.44386149003148
72.0,2015,1,1760,-15.627996164908916
72.0,2015,2,1637,-6.988636363636363
72.0,2015,3,1606,-1.8937080024434942
72.0,2016,0,1687,5.043586550435865
72.0,2016,1,1755,4.030823947836396
72.0,2016,2,1674,-4.615384615384616
72.0,2016,3,1628,-2.7479091995221028
72.0,2017,0,1736,6.6339066339066335
72.0,2017,1,1487,-14.343317972350231
72.0,2017,2,1313,-11.701412239408205
72.0,2017,3,1357,3.3511043412033508
72.0,2018,0,1380,1.694915254237288
72.0,2018,1,1174,-14.927536231884059
72.0,2018,2,1094,-6.814310051107325
72.0,2018,3,1012,-7.495429616087751
72.0,2019,0,1043,3.0632411067193677
72.0,2019,1,1020,-2.205177372962608
72.0,2019,2,1080,5.88235294117647
72.0,2019,3,945,-12.5
72.0,2020,0,860,-8.994708994708994
72.0,2020,1,593,-31.046511627906977
