Police_Precinct,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
101.0,2018,3,570,-11.214953271028037
101.0,2019,0,532,-6.666666666666667
101.0,2019,1,546,2.631578947368421
101.0,2019,2,578,5.86080586080586
101.0,2019,3,451,-21.972318339100347
101.0,2020,0,498,10.42128603104213
101.0,2020,1,362,-27.309236947791167
101.0,2020,2,304,-16.022099447513813
101.0,2020,3,369,21.38157894736842
101.0,2021,0,373,1.084010840108401
101.0,2021,1,383,2.680965147453083
101.0,2021,2,413,7.83289817232376
101.0,2021,3,306,-25.907990314769975
101.0,2022,0,363,18.627450980392158
101.0,2022,1,420,15.702479338842975
101.0,2022,2,426,1.4285714285714286
101.0,2022,3,366,-14.084507042253522
101.0,2023,0,406,10.92896174863388
101.0,2023,1,464,14.285714285714285
102.0,2006,0,858,
102.0,2006,1,1088,26.806526806526808
102.0,2006,2,1043,-4.136029411764706
102.0,2006,3,1048,0.4793863854266539
102.0,2007,0,1288,22.900763358778626
102.0,2007,1,1223,-5.046583850931677
102.0,2007,2,1101,-9.975470155355683
102.0,2007,3,1077,-2.17983651226158
102.0,2008,0,1251,16.15598885793872
102.0,2008,1,1281,2.3980815347721824
102.0,2008,2,1332,3.9812646370023423
102.0,2008,3,1158,-13.063063063063062
102.0,2009,0,1105,-4.576856649395509
102.0,2009,1,1300,17.647058823529413
102.0,2009,2,1167,-10.23076923076923
102.0,2009,3,1027,-11.99657240788346
102.0,2010,0,1187,15.579357351509252
102.0,2010,1,1233,3.8753159224936815
102.0,2010,2,1213,-1.6220600162206
102.0,2010,3,1148,-5.3586150041220115
102.0,2011,0,1114,-2.961672473867596
102.0,2011,1,1167,4.757630161579892
102.0,2011,2,975,-16.452442159383033
102.0,2011,3,1060,8.717948717948717
102.0,2012,0,1129,6.509433962264151
102.0,2012,1,1058,-6.288751107174491
102.0,2012,2,1203,13.705103969754253
102.0,2012,3,900,-25.187032418952622
102.0,2013,0,1168,29.777777777777775
102.0,2013,1,1178,0.8561643835616438
102.0,2013,2,1286,9.168081494057725
102.0,2013,3,1187,-7.698289269051322
102.0,2014,0,1145,-3.5383319292333613
102.0,2014,1,1094,-4.45414847161572
102.0,2014,2,1014,-7.312614259597806
102.0,2014,3,940,-7.297830374753452
102.0,2015,0,891,-5.212765957446808
102.0,2015,1,1009,13.243546576879911
102.0,2015,2,1109,9.910802775024777
102.0,2015,3,956,-13.796212804328222
102.0,2016,0,986,3.1380753138075312
102.0,2016,1,1177,19.371196754563893
102.0,2016,2,1112,-5.52251486830926
102.0,2016,3,1182,6.294964028776978
102.0,2017,0,1149,-2.7918781725888326
102.0,2017,1,1200,4.43864229765013
102.0,2017,2,992,-17.333333333333336
102.0,2017,3,945,-4.737903225806452
102.0,2018,0,1000,5.82010582010582
102.0,2018,1,925,-7.5
102.0,2018,2,852,-7.891891891891892
102.0,2018,3,792,-7.042253521126761
102.0,2019,0,664,-16.161616161616163
102.0,2019,1,774,16.566265060240966
102.0,2019,2,759,-1.937984496124031
102.0,2019,3,660,-13.043478260869565
102.0,2020,0,635,-3.787878787878788
102.0,2020,1,449,-29.291338582677167
102.0,2020,2,405,-9.799554565701559
102.0,2020,3,472,16.543209876543212
102.0,2021,0,498,5.508474576271186
102.0,2021,1,528,6.024096385542169
102.0,2021,2,648,22.727272727272727
102.0,2021,3,571,-11.882716049382717
102.0,2022,0,531,-7.005253940455342
102.0,2022,1,708,33.33333333333333
102.0,2022,2,608,-14.124293785310735
102.0,2022,3,683,12.335526315789473
102.0,2023,0,751,9.956076134699854
102.0,2023,1,826,9.986684420772303
103.0,2006,0,1774,
103.0,2006,1,1813,2.1984216459977453
103.0,2006,2,1593,-12.134583563154992
103.0,2006,3,1456,-8.600125549278092
103.0,2007,0,1787,22.733516483516482
103.0,2007,1,1925,7.722439843312815
103.0,2007,2,1647,-14.441558441558442
103.0,2007,3,1748,6.132361870066788
103.0,2008,0,2399,37.24256292906178
103.0,2008,1,1712,-28.63693205502293
103.0,2008,2,1862,8.761682242990654
103.0,2008,3,1881,1.0204081632653061
103.0,2009,0,2269,20.627325890483785
103.0,2009,1,2076,-8.505949757602469
103.0,2009,2,1988,-4.238921001926782
103.0,2009,3,1830,-7.947686116700201
103.0,2010,0,1923,5.081967213114754
103.0,2010,1,2117,10.088403536141445
103.0,2010,2,2234,5.526688710439301
103.0,2010,3,2127,-4.789615040286481
103.0,2011,0,2321,9.120827456511519
103.0,2011,1,2299,-0.9478672985781991
103.0,2011,2,2030,-11.700739451935624
103.0,2011,3,1766,-13.004926108374384
103.0,2012,0,2233,26.443941109852776
103.0,2012,1,2068,-7.389162561576355
103.0,2012,2,2415,16.779497098646033
103.0,2012,3,1780,-26.293995859213247
103.0,2013,0,2253,26.573033707865168
103.0,2013,1,2344,4.0390590324012425
103.0,2013,2,2422,3.3276450511945397
103.0,2013,3,2407,-0.6193228736581338
103.0,2014,0,2482,3.1159119235562938
103.0,2014,1,2499,0.684931506849315
103.0,2014,2,2531,1.2805122048819528
103.0,2014,3,1956,-22.718293164757014
103.0,2015,0,2174,11.145194274028631
103.0,2015,1,2163,-0.5059797608095675
103.0,2015,2,2271,4.993065187239944
103.0,2015,3,2103,-7.397622192866579
103.0,2016,0,2053,-2.377555872563005
103.0,2016,1,1647,-19.775937652216268
103.0,2016,2,1388,-15.725561627200971
103.0,2016,3,1190,-14.265129682997118
103.0,2017,0,1341,12.6890756302521
103.0,2017,1,1212,-9.619686800894854
103.0,2017,2,1194,-1.4851485148514851
103.0,2017,3,1139,-4.606365159128979
103.0,2018,0,1138,-0.08779631255487269
103.0,2018,1,1090,-4.21792618629174
103.0,2018,2,1007,-7.614678899082569
103.0,2018,3,902,-10.427010923535253
103.0,2019,0,1094,21.286031042128602
103.0,2019,1,1054,-3.656307129798903
103.0,2019,2,1038,-1.5180265654648957
103.0,2019,3,858,-17.341040462427745
103.0,2020,0,871,1.5151515151515151
103.0,2020,1,627,-28.013777267508612
103.0,2020,2,660,5.263157894736842
103.0,2020,3,793,20.151515151515152
103.0,2021,0,834,5.170239596469105
103.0,2021,1,719,-13.788968824940047
103.0,2021,2,909,26.425591098748264
103.0,2021,3,741,-18.48184818481848
103.0,2022,0,902,21.727395411605936
103.0,2022,1,1026,13.747228381374724
103.0,2022,2,1058,3.1189083820662766
103.0,2022,3,1214,14.744801512287333
103.0,2023,0,1348,11.037891268533773
103.0,2023,1,1650,22.403560830860535
104.0,2006,0,1109,
104.0,2006,1,937,-15.50946798917944
104.0,2006,2,1015,8.32443970117396
104.0,2006,3,1095,7.8817733990147785
104.0,2007,0,912,-16.71232876712329
104.0,2007,1,880,-3.508771929824561
104.0,2007,2,972,10.454545454545453
104.0,2007,3,931,-4.218106995884774
104.0,2008,0,1048,12.567132116004295
104.0,2008,1,929,-11.354961832061068
104.0,2008,2,957,3.013993541442411
104.0,2008,3,1023,6.896551724137931
104.0,2009,0,1132,10.654936461388074
104.0,2009,1,1221,7.862190812720849
104.0,2009,2,1165,-4.586404586404586
104.0,2009,3,1007,-13.562231759656651
104.0,2010,0,1251,24.23038728897716
104.0,2010,1,1448,15.74740207833733
104.0,2010,2,1296,-10.497237569060774
104.0,2010,3,1216,-6.172839506172839
104.0,2011,0,1362,12.006578947368421
104.0,2011,1,1420,4.258443465491924
104.0,2011,2,1091,-23.16901408450704
104.0,2011,3,1103,1.0999083409715857
104.0,2012,0,1397,26.654578422484132
104.0,2012,1,1219,-12.741589119541876
104.0,2012,2,1137,-6.726825266611977
104.0,2012,3,963,-15.303430079155673
104.0,2013,0,1234,28.14122533748702
104.0,2013,1,1176,-4.700162074554295
104.0,2013,2,1159,-1.445578231292517
104.0,2013,3,1091,-5.867126833477135
104.0,2014,0,1183,8.43263061411549
104.0,2014,1,1184,0.08453085376162299
104.0,2014,2,1134,-4.222972972972973
104.0,2014,3,1048,-7.583774250440917
104.0,2015,0,899,-14.217557251908397
104.0,2015,1,977,8.676307007786429
104.0,2015,2,966,-1.1258955987717503
104.0,2015,3,837,-13.354037267080745
104.0,2016,0,781,-6.690561529271206
104.0,2016,1,881,12.804097311139564
104.0,2016,2,748,-15.096481271282633
104.0,2016,3,703,-6.016042780748663
104.0,2017,0,683,-2.844950213371266
104.0,2017,1,780,14.202049780380674
104.0,2017,2,804,3.076923076923077
104.0,2017,3,784,-2.4875621890547266
104.0,2018,0,730,-6.887755102040815
104.0,2018,1,780,6.8493150684931505
104.0,2018,2,598,-23.333333333333332
104.0,2018,3,589,-1.5050167224080269
104.0,2019,0,551,-6.451612903225806
104.0,2019,1,565,2.540834845735027
104.0,2019,2,614,8.672566371681416
104.0,2019,3,536,-12.703583061889251
104.0,2020,0,565,5.410447761194029
104.0,2020,1,399,-29.38053097345133
104.0,2020,2,433,8.521303258145362
104.0,2020,3,520,20.092378752886837
104.0,2021,0,528,1.5384615384615385
104.0,2021,1,421,-20.265151515151516
104.0,2021,2,534,26.840855106888363
104.0,2021,3,423,-20.786516853932586
104.0,2022,0,482,13.947990543735225
104.0,2022,1,505,4.771784232365145
104.0,2022,2,472,-6.534653465346535
104.0,2022,3,478,1.2711864406779663
104.0,2023,0,517,8.158995815899582
104.0,2023,1,493,-4.642166344294004
105.0,2006,0,1275,
105.0,2006,1,1268,-0.5490196078431373
105.0,2006,2,1192,-5.993690851735016
105.0,2006,3,1175,-1.4261744966442953
105.0,2007,0,1058,-9.957446808510637
105.0,2007,1,1139,7.655954631379962
105.0,2007,2,1155,1.404741000877963
105.0,2007,3,1052,-8.917748917748918
105.0,2008,0,1037,-1.4258555133079849
105.0,2008,1,966,-6.846673095467695
105.0,2008,2,964,-0.2070393374741201
105.0,2008,3,923,-4.253112033195021
105.0,2009,0,1198,29.794149512459374
105.0,2009,1,1187,-0.9181969949916527
105.0,2009,2,1019,-14.153327716933445
105.0,2009,3,1067,4.710500490677134
105.0,2010,0,1193,11.808809746954077
105.0,2010,1,1194,0.08382229673093043
105.0,2010,2,1101,-7.788944723618091
105.0,2010,3,999,-9.264305177111716
105.0,2011,0,1124,12.512512512512513
105.0,2011,1,1147,2.0462633451957295
105.0,2011,2,1162,1.3077593722755012
105.0,2011,3,1092,-6.024096385542169
105.0,2012,0,1402,28.388278388278387
105.0,2012,1,1182,-15.691868758915833
105.0,2012,2,972,-17.766497461928935
105.0,2012,3,891,-8.333333333333332
105.0,2013,0,1256,40.9652076318743
105.0,2013,1,1329,5.812101910828026
105.0,2013,2,1307,-1.655379984951091
105.0,2013,3,1148,-12.165263963274676
105.0,2014,0,1306,13.763066202090593
105.0,2014,1,1299,-0.5359877488514548
105.0,2014,2,1212,-6.697459584295612
105.0,2014,3,1104,-8.91089108910891
105.0,2015,0,1056,-4.3478260869565215
105.0,2015,1,879,-16.761363636363637
105.0,2015,2,1061,20.705346985210465
105.0,2015,3,888,-16.305372290292176
105.0,2016,0,957,7.77027027027027
105.0,2016,1,1029,7.523510971786834
105.0,2016,2,910,-11.564625850340136
105.0,2016,3,872,-4.175824175824175
105.0,2017,0,988,13.302752293577983
105.0,2017,1,994,0.6072874493927125
105.0,2017,2,950,-4.426559356136821
105.0,2017,3,931,-2.0
105.0,2018,0,785,-15.682062298603652
105.0,2018,1,810,3.1847133757961785
105.0,2018,2,866,6.91358024691358
105.0,2018,3,725,-16.28175519630485
105.0,2019,0,720,-0.6896551724137931
105.0,2019,1,735,2.083333333333333
105.0,2019,2,663,-9.795918367346939
105.0,2019,3,570,-14.027149321266968
105.0,2020,0,607,6.491228070175438
105.0,2020,1,455,-25.04118616144975
105.0,2020,2,437,-3.9560439560439558
105.0,2020,3,575,31.57894736842105
105.0,2021,0,562,-2.2608695652173916
105.0,2021,1,490,-12.811387900355871
105.0,2021,2,531,8.36734693877551
105.0,2021,3,532,0.18832391713747645
105.0,2022,0,564,6.015037593984962
105.0,2022,1,707,25.354609929078016
105.0,2022,2,714,0.9900990099009901
105.0,2022,3,691,-3.221288515406162
105.0,2023,0,856,23.878437047756872
105.0,2023,1,1013,18.341121495327105
106.0,2006,0,774,
106.0,2006,1,711,-8.13953488372093
106.0,2006,2,775,9.0014064697609
106.0,2006,3,870,12.258064516129032
106.0,2007,0,985,13.218390804597702
106.0,2007,1,900,-8.629441624365482
106.0,2007,2,905,0.5555555555555556
106.0,2007,3,887,-1.9889502762430937
106.0,2008,0,864,-2.593010146561443
106.0,2008,1,821,-4.976851851851852
106.0,2008,2,806,-1.8270401948842874
106.0,2008,3,752,-6.699751861042183
106.0,2009,0,953,26.728723404255316
106.0,2009,1,886,-7.0304302203567675
106.0,2009,2,808,-8.803611738148984
106.0,2009,3,766,-5.198019801980198
106.0,2010,0,839,9.530026109660575
106.0,2010,1,911,8.581644815256258
106.0,2010,2,876,-3.841931942919868
106.0,2010,3,769,-12.214611872146119
106.0,2011,0,966,25.617685305591674
106.0,2011,1,889,-7.971014492753622
106.0,2011,2,801,-9.898762654668166
106.0,2011,3,748,-6.6167290886392
106.0,2012,0,1023,36.76470588235294
106.0,2012,1,913,-10.75268817204301
106.0,2012,2,929,1.7524644030668126
106.0,2012,3,797,-14.208826695371368
106.0,2013,0,1053,32.12045169385194
106.0,2013,1,1117,6.077872744539412
106.0,2013,2,919,-17.726051924798565
106.0,2013,3,1109,20.674646354733405
106.0,2014,0,951,-14.24706943192065
106.0,2014,1,972,2.2082018927444795
106.0,2014,2,859,-11.62551440329218
106.0,2014,3,780,-9.19674039580908
106.0,2015,0,765,-1.9230769230769231
106.0,2015,1,860,12.418300653594772
106.0,2015,2,841,-2.2093023255813953
106.0,2015,3,807,-4.0428061831153395
106.0,2016,0,965,19.578686493184634
106.0,2016,1,838,-13.160621761658032
106.0,2016,2,708,-15.513126491646778
106.0,2016,3,771,8.898305084745763
106.0,2017,0,820,6.355382619974059
106.0,2017,1,677,-17.4390243902439
106.0,2017,2,684,1.03397341211226
106.0,2017,3,675,-1.3157894736842104
106.0,2018,0,749,10.962962962962964
106.0,2018,1,690,-7.87716955941255
106.0,2018,2,714,3.4782608695652173
106.0,2018,3,584,-18.207282913165265
106.0,2019,0,572,-2.054794520547945
106.0,2019,1,689,20.454545454545457
106.0,2019,2,583,-15.384615384615385
106.0,2019,3,561,-3.7735849056603774
106.0,2020,0,540,-3.7433155080213902
106.0,2020,1,415,-23.14814814814815
106.0,2020,2,365,-12.048192771084338
106.0,2020,3,399,9.315068493150685
106.0,2021,0,434,8.771929824561402
106.0,2021,1,446,2.7649769585253456
106.0,2021,2,508,13.901345291479823
106.0,2021,3,513,0.984251968503937
106.0,2022,0,564,9.941520467836257
106.0,2022,1,578,2.4822695035460995
106.0,2022,2,623,7.7854671280276815
106.0,2022,3,587,-5.778491171749598
106.0,2023,0,707,20.442930153321974
106.0,2023,1,740,4.667609618104668
107.0,2006,0,1045,
107.0,2006,1,1021,-2.2966507177033493
107.0,2006,2,803,-21.351616062683643
107.0,2006,3,764,-4.85678704856787
107.0,2007,0,760,-0.5235602094240838
107.0,2007,1,837,10.131578947368421
107.0,2007,2,848,1.3142174432497014
107.0,2007,3,708,-16.50943396226415
107.0,2008,0,882,24.576271186440678
107.0,2008,1,761,-13.718820861678005
107.0,2008,2,780,2.4967148488830486
107.0,2008,3,818,4.871794871794872
107.0,2009,0,909,11.124694376528117
107.0,2009,1,882,-2.9702970297029703
107.0,2009,2,863,-2.1541950113378685
107.0,2009,3,856,-0.8111239860950173
107.0,2010,0,938,9.579439252336448
107.0,2010,1,877,-6.50319829424307
107.0,2010,2,788,-10.148232611174459
107.0,2010,3,905,14.847715736040609
107.0,2011,0,765,-15.469613259668508
107.0,2011,1,811,6.0130718954248366
107.0,2011,2,735,-9.3711467324291
107.0,2011,3,707,-3.8095238095238098
107.0,2012,0,815,15.275813295615276
107.0,2012,1,816,0.1226993865030675
107.0,2012,2,877,7.4754901960784315
107.0,2012,3,800,-8.779931584948688
107.0,2013,0,933,16.625
107.0,2013,1,904,-3.1082529474812435
107.0,2013,2,942,4.20353982300885
107.0,2013,3,891,-5.414012738853503
107.0,2014,0,994,11.560044893378226
107.0,2014,1,996,0.2012072434607646
107.0,2014,2,843,-15.36144578313253
107.0,2014,3,828,-1.7793594306049825
107.0,2015,0,785,-5.193236714975845
107.0,2015,1,778,-0.89171974522293
107.0,2015,2,769,-1.1568123393316194
107.0,2015,3,789,2.600780234070221
107.0,2016,0,753,-4.562737642585551
107.0,2016,1,823,9.296148738379815
107.0,2016,2,696,-15.43134872417983
107.0,2016,3,689,-1.0057471264367817
107.0,2017,0,872,26.56023222060958
107.0,2017,1,878,0.6880733944954129
107.0,2017,2,784,-10.70615034168565
107.0,2017,3,759,-3.188775510204082
107.0,2018,0,701,-7.64163372859025
107.0,2018,1,591,-15.691868758915833
107.0,2018,2,569,-3.7225042301184432
107.0,2018,3,548,-3.690685413005272
107.0,2019,0,514,-6.204379562043796
107.0,2019,1,561,9.14396887159533
107.0,2019,2,549,-2.13903743315508
107.0,2019,3,459,-16.39344262295082
107.0,2020,0,453,-1.3071895424836601
107.0,2020,1,253,-44.150110375275936
107.0,2020,2,307,21.34387351778656
107.0,2020,3,397,29.31596091205212
107.0,2021,0,472,18.89168765743073
107.0,2021,1,359,-23.940677966101696
107.0,2021,2,424,18.105849582172702
107.0,2021,3,438,3.30188679245283
107.0,2022,0,505,15.296803652968036
107.0,2022,1,527,4.356435643564356
107.0,2022,2,488,-7.400379506641366
107.0,2022,3,528,8.19672131147541
107.0,2023,0,559,5.871212121212121
107.0,2023,1,570,1.9677996422182469
108.0,2006,0,854,
108.0,2006,1,795,-6.908665105386416
108.0,2006,2,763,-4.0251572327044025
108.0,2006,3,860,12.7129750982962
108.0,2007,0,964,12.093023255813954
108.0,2007,1,900,-6.639004149377594
108.0,2007,2,756,-16.0
108.0,2007,3,820,8.465608465608465
108.0,2008,0,835,1.8292682926829267
108.0,2008,1,726,-13.053892215568863
108.0,2008,2,704,-3.0303030303030303
108.0,2008,3,721,2.414772727272727
108.0,2009,0,769,6.657420249653259
108.0,2009,1,732,-4.811443433029909
108.0,2009,2,645,-11.885245901639344
108.0,2009,3,610,-5.426356589147287
108.0,2010,0,729,19.508196721311474
108.0,2010,1,735,0.823045267489712
108.0,2010,2,721,-1.9047619047619049
108.0,2010,3,792,9.847434119278779
108.0,2011,0,799,0.8838383838383838
108.0,2011,1,841,5.256570713391739
108.0,2011,2,629,-25.208085612366233
108.0,2011,3,638,1.4308426073131957
108.0,2012,0,725,13.636363636363635
108.0,2012,1,538,-25.79310344827586
108.0,2012,2,506,-5.947955390334572
108.0,2012,3,481,-4.940711462450593
108.0,2013,0,651,35.343035343035346
108.0,2013,1,804,23.502304147465438
108.0,2013,2,788,-1.9900497512437811
108.0,2013,3,671,-14.847715736040609
108.0,2014,0,735,9.538002980625931
108.0,2014,1,697,-5.170068027210884
108.0,2014,2,731,4.878048780487805
108.0,2014,3,615,-15.868673050615595
108.0,2015,0,604,-1.788617886178862
108.0,2015,1,606,0.33112582781456956
108.0,2015,2,587,-3.1353135313531353
108.0,2015,3,587,0.0
108.0,2016,0,518,-11.754684838160136
108.0,2016,1,556,7.335907335907336
108.0,2016,2,442,-20.503597122302157
108.0,2016,3,502,13.574660633484163
108.0,2017,0,541,7.768924302788845
108.0,2017,1,524,-3.1423290203327174
108.0,2017,2,533,1.717557251908397
108.0,2017,3,574,7.6923076923076925
108.0,2018,0,543,-5.400696864111499
108.0,2018,1,488,-10.128913443830571
108.0,2018,2,443,-9.221311475409836
108.0,2018,3,438,-1.1286681715575622
108.0,2019,0,480,9.58904109589041
108.0,2019,1,505,5.208333333333334
108.0,2019,2,442,-12.475247524752476
108.0,2019,3,349,-21.040723981900452
108.0,2020,0,323,-7.4498567335243555
108.0,2020,1,251,-22.291021671826623
108.0,2020,2,205,-18.326693227091635
108.0,2020,3,227,10.731707317073171
108.0,2021,0,358,57.70925110132159
108.0,2021,1,366,2.2346368715083798
108.0,2021,2,417,13.934426229508196
108.0,2021,3,398,-4.556354916067146
108.0,2022,0,476,19.597989949748744
108.0,2022,1,512,7.563025210084033
108.0,2022,2,471,-8.0078125
108.0,2022,3,541,14.8619957537155
108.0,2023,0,493,-8.872458410351202
108.0,2023,1,587,19.066937119675455
109.0,2006,0,1486,
109.0,2006,1,1380,-7.133243606998654
109.0,2006,2,1164,-15.65217391304348
109.0,2006,3,1172,0.6872852233676976
109.0,2007,0,1400,19.453924914675767
109.0,2007,1,1198,-14.428571428571429
109.0,2007,2,1178,-1.669449081803005
109.0,2007,3,1060,-10.0169779286927
109.0,2008,0,1157,9.150943396226415
109.0,2008,1,1155,-0.17286084701815038
109.0,2008,2,1171,1.3852813852813852
109.0,2008,3,1205,2.9035012809564473
109.0,2009,0,1344,11.535269709543568
109.0,2009,1,1253,-6.770833333333333
109.0,2009,2,1141,-8.938547486033519
109.0,2009,3,1110,-2.716914986853637
109.0,2010,0,1210,9.00900900900901
109.0,2010,1,1184,-2.1487603305785123
109.0,2010,2,1211,2.2804054054054053
109.0,2010,3,1186,-2.064409578860446
109.0,2011,0,1505,26.897133220910625
109.0,2011,1,1545,2.6578073089700998
109.0,2011,2,1121,-27.44336569579288
109.0,2011,3,1313,17.127564674397856
109.0,2012,0,1453,10.662604722010663
109.0,2012,1,1419,-2.3399862353750858
109.0,2012,2,1275,-10.14799154334038
109.0,2012,3,1085,-14.901960784313726
109.0,2013,0,1312,20.921658986175114
109.0,2013,1,1401,6.783536585365854
109.0,2013,2,1331,-4.996431120628123
109.0,2013,3,1279,-3.9068369646882046
109.0,2014,0,1214,-5.08209538702111
109.0,2014,1,1410,16.14497528830313
109.0,2014,2,1266,-10.212765957446807
109.0,2014,3,1136,-10.268562401263823
109.0,2015,0,1059,-6.778169014084508
109.0,2015,1,1133,6.987724268177526
109.0,2015,2,1215,7.237422771403354
109.0,2015,3,1088,-10.452674897119342
109.0,2016,0,975,-10.386029411764707
109.0,2016,1,1031,5.743589743589744
109.0,2016,2,1117,8.341416100872939
109.0,2016,3,1143,2.3276633840644583
109.0,2017,0,1131,-1.0498687664041995
109.0,2017,1,972,-14.058355437665782
109.0,2017,2,972,0.0
109.0,2017,3,1012,4.11522633744856
109.0,2018,0,968,-4.3478260869565215
109.0,2018,1,1036,7.024793388429752
109.0,2018,2,1068,3.088803088803089
109.0,2018,3,925,-13.389513108614231
109.0,2019,0,940,1.6216216216216217
109.0,2019,1,962,2.3404255319148937
109.0,2019,2,878,-8.731808731808732
109.0,2019,3,730,-16.856492027334852
109.0,2020,0,713,-2.328767123287671
109.0,2020,1,416,-41.654978962131835
109.0,2020,2,536,28.846153846153843
109.0,2020,3,574,7.08955223880597
109.0,2021,0,592,3.1358885017421603
109.0,2021,1,527,-10.97972972972973
109.0,2021,2,661,25.426944971537
109.0,2021,3,742,12.254160363086234
109.0,2022,0,775,4.44743935309973
109.0,2022,1,906,16.903225806451612
109.0,2022,2,767,-15.342163355408388
109.0,2022,3,1000,30.378096479791395
109.0,2023,0,1117,11.700000000000001
109.0,2023,1,1060,-5.102954341987466
110.0,2006,0,1444,
110.0,2006,1,1416,-1.9390581717451523
110.0,2006,2,1331,-6.002824858757062
110.0,2006,3,1235,-7.212622088655146
110.0,2007,0,1437,16.356275303643724
110.0,2007,1,1593,10.855949895615867
110.0,2007,2,1617,1.5065913370998116
110.0,2007,3,1244,-23.067408781694496
110.0,2008,0,1421,14.22829581993569
110.0,2008,1,1484,4.433497536945813
110.0,2008,2,1359,-8.423180592991914
110.0,2008,3,1339,-1.4716703458425313
110.0,2009,0,1320,-1.4189693801344287
110.0,2009,1,1486,12.575757575757576
110.0,2009,2,1290,-13.189771197846568
110.0,2009,3,1227,-4.883720930232558
110.0,2010,0,1366,11.328443357783211
110.0,2010,1,1487,8.857979502196194
110.0,2010,2,1312,-11.768661735036986
110.0,2010,3,1327,1.1432926829268293
110.0,2011,0,1279,-3.6171816126601355
110.0,2011,1,1305,2.032838154808444
110.0,2011,2,1229,-5.823754789272031
110.0,2011,3,1175,-4.393816110659072
110.0,2012,0,1229,4.595744680851064
110.0,2012,1,1155,-6.021155410903174
110.0,2012,2,1370,18.614718614718615
110.0,2012,3,994,-27.44525547445256
110.0,2013,0,1076,8.249496981891348
110.0,2013,1,1362,26.579925650557623
110.0,2013,2,1338,-1.762114537444934
110.0,2013,3,1150,-14.050822122571002
110.0,2014,0,1021,-11.217391304347826
110.0,2014,1,1347,31.929480901077373
110.0,2014,2,1399,3.8604305864884925
110.0,2014,3,1120,-19.942816297355254
110.0,2015,0,1039,-7.232142857142858
110.0,2015,1,1450,39.55726660250241
110.0,2015,2,1216,-16.137931034482758
110.0,2015,3,1168,-3.9473684210526314
110.0,2016,0,1033,-11.558219178082192
110.0,2016,1,1082,4.743465634075508
110.0,2016,2,940,-13.123844731977819
110.0,2016,3,934,-0.6382978723404255
110.0,2017,0,780,-16.488222698072803
110.0,2017,1,877,12.435897435897436
110.0,2017,2,851,-2.9646522234891677
110.0,2017,3,852,0.11750881316098707
110.0,2018,0,881,3.403755868544601
110.0,2018,1,917,4.0862656072644725
110.0,2018,2,889,-3.0534351145038165
110.0,2018,3,714,-19.68503937007874
110.0,2019,0,767,7.42296918767507
110.0,2019,1,805,4.954367666232073
110.0,2019,2,767,-4.720496894409938
110.0,2019,3,714,-6.910039113428944
110.0,2020,0,623,-12.745098039215685
110.0,2020,1,448,-28.08988764044944
110.0,2020,2,489,9.151785714285714
110.0,2020,3,515,5.316973415132924
110.0,2021,0,590,14.563106796116504
110.0,2021,1,516,-12.54237288135593
110.0,2021,2,572,10.852713178294573
110.0,2021,3,614,7.3426573426573425
110.0,2022,0,677,10.260586319218241
110.0,2022,1,846,24.963072378138847
110.0,2022,2,845,-0.1182033096926714
110.0,2022,3,772,-8.63905325443787
110.0,2023,0,974,26.165803108808287
110.0,2023,1,1039,6.673511293634498
111.0,2006,0,524,
111.0,2006,1,475,-9.351145038167939
111.0,2006,2,409,-13.894736842105262
111.0,2006,3,538,31.54034229828851
111.0,2007,0,495,-7.992565055762081
111.0,2007,1,444,-10.303030303030303
111.0,2007,2,391,-11.936936936936938
111.0,2007,3,500,27.877237851662407
111.0,2008,0,479,-4.2
111.0,2008,1,420,-12.31732776617954
111.0,2008,2,461,9.761904761904763
111.0,2008,3,491,6.507592190889371
111.0,2009,0,546,11.201629327902241
111.0,2009,1,499,-8.608058608058608
111.0,2009,2,413,-17.234468937875754
111.0,2009,3,390,-5.569007263922518
111.0,2010,0,461,18.205128205128204
111.0,2010,1,487,5.639913232104121
111.0,2010,2,444,-8.829568788501026
111.0,2010,3,409,-7.882882882882883
111.0,2011,0,471,15.158924205378973
111.0,2011,1,406,-13.800424628450106
111.0,2011,2,328,-19.21182266009852
111.0,2011,3,354,7.926829268292683
111.0,2012,0,395,11.581920903954803
111.0,2012,1,463,17.21518987341772
111.0,2012,2,382,-17.49460043196544
111.0,2012,3,374,-2.094240837696335
111.0,2013,0,449,20.053475935828878
111.0,2013,1,429,-4.4543429844097995
111.0,2013,2,365,-14.918414918414918
111.0,2013,3,417,14.246575342465754
111.0,2014,0,419,0.4796163069544364
111.0,2014,1,390,-6.921241050119331
111.0,2014,2,311,-20.256410256410255
111.0,2014,3,314,0.964630225080386
111.0,2015,0,342,8.9171974522293
111.0,2015,1,356,4.093567251461988
111.0,2015,2,375,5.337078651685393
111.0,2015,3,403,7.466666666666668
111.0,2016,0,386,-4.218362282878412
111.0,2016,1,398,3.1088082901554404
111.0,2016,2,408,2.512562814070352
111.0,2016,3,392,-3.9215686274509802
111.0,2017,0,387,-1.2755102040816326
111.0,2017,1,374,-3.359173126614987
111.0,2017,2,302,-19.25133689839572
111.0,2017,3,346,14.56953642384106
111.0,2018,0,276,-20.23121387283237
111.0,2018,1,284,2.898550724637681
