Community_District,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
207.0,2015,1,1903,3.4801522566612286
207.0,2015,2,1856,-2.4697845507094063
207.0,2015,3,1490,-19.719827586206897
207.0,2016,0,1513,1.5436241610738255
207.0,2016,1,1604,6.014540647719762
207.0,2016,2,1439,-10.286783042394015
207.0,2016,3,1577,9.589993050729674
207.0,2017,0,1547,-1.9023462270133165
207.0,2017,1,1687,9.049773755656108
207.0,2017,2,1676,-0.6520450503852994
207.0,2017,3,1775,5.906921241050119
207.0,2018,0,1630,-8.169014084507042
207.0,2018,1,1507,-7.546012269938649
207.0,2018,2,1465,-2.78699402786994
207.0,2018,3,1216,-16.99658703071672
207.0,2019,0,1264,3.9473684210526314
207.0,2019,1,1173,-7.199367088607595
207.0,2019,2,1240,5.7118499573742545
207.0,2019,3,1016,-18.064516129032256
207.0,2020,0,1034,1.7716535433070866
207.0,2020,1,700,-32.30174081237911
207.0,2020,2,654,-6.571428571428571
207.0,2020,3,749,14.525993883792049
207.0,2021,0,766,2.2696929238985315
207.0,2021,1,685,-10.574412532637076
207.0,2021,2,886,29.34306569343066
207.0,2021,3,838,-5.417607223476298
207.0,2022,0,1325,58.1145584725537
207.0,2022,1,1222,-7.773584905660377
207.0,2022,2,1235,1.0638297872340425
207.0,2022,3,1034,-16.275303643724694
207.0,2023,0,1288,24.564796905222437
207.0,2023,1,1414,9.782608695652174
208.0,2006,0,564,
208.0,2006,1,503,-10.815602836879433
208.0,2006,2,454,-9.74155069582505
208.0,2006,3,605,33.259911894273124
208.0,2007,0,774,27.933884297520663
208.0,2007,1,764,-1.2919896640826873
208.0,2007,2,718,-6.020942408376963
208.0,2007,3,675,-5.988857938718663
208.0,2008,0,757,12.148148148148149
208.0,2008,1,745,-1.5852047556142668
208.0,2008,2,739,-0.8053691275167786
208.0,2008,3,791,7.036535859269283
208.0,2009,0,1034,30.720606826801518
208.0,2009,1,1174,13.539651837524177
208.0,2009,2,1234,5.110732538330494
208.0,2009,3,1189,-3.6466774716369525
208.0,2010,0,1885,58.536585365853654
208.0,2010,1,2156,14.376657824933686
208.0,2010,2,1899,-11.920222634508349
208.0,2010,3,1670,-12.05897840968931
208.0,2011,0,1972,18.08383233532934
208.0,2011,1,1830,-7.200811359026369
208.0,2011,2,1550,-15.300546448087433
208.0,2011,3,1606,3.612903225806452
208.0,2012,0,1514,-5.72851805728518
208.0,2012,1,1336,-11.756935270805812
208.0,2012,2,885,-33.75748502994012
208.0,2012,3,605,-31.63841807909605
208.0,2013,0,647,6.9421487603305785
208.0,2013,1,616,-4.7913446676970635
208.0,2013,2,642,4.220779220779221
208.0,2013,3,650,1.2461059190031152
208.0,2014,0,711,9.384615384615385
208.0,2014,1,690,-2.9535864978902953
208.0,2014,2,631,-8.550724637681158
208.0,2014,3,576,-8.716323296354993
208.0,2015,0,529,-8.159722222222223
208.0,2015,1,574,8.506616257088846
208.0,2015,2,611,6.445993031358885
208.0,2015,3,627,2.618657937806874
208.0,2016,0,612,-2.3923444976076556
208.0,2016,1,580,-5.228758169934641
208.0,2016,2,566,-2.413793103448276
208.0,2016,3,606,7.06713780918728
208.0,2017,0,545,-10.066006600660065
208.0,2017,1,537,-1.4678899082568808
208.0,2017,2,457,-14.8975791433892
208.0,2017,3,424,-7.2210065645514225
208.0,2018,0,448,5.660377358490567
208.0,2018,1,397,-11.383928571428571
208.0,2018,2,387,-2.518891687657431
208.0,2018,3,356,-8.010335917312661
208.0,2019,0,437,22.752808988764045
208.0,2019,1,465,6.407322654462242
208.0,2019,2,472,1.5053763440860215
208.0,2019,3,508,7.627118644067797
208.0,2020,0,436,-14.173228346456693
208.0,2020,1,281,-35.55045871559633
208.0,2020,2,238,-15.302491103202847
208.0,2020,3,297,24.789915966386555
208.0,2021,0,344,15.824915824915825
208.0,2021,1,317,-7.848837209302325
208.0,2021,2,447,41.00946372239748
208.0,2021,3,373,-16.55480984340045
208.0,2022,0,357,-4.289544235924933
208.0,2022,1,385,7.8431372549019605
208.0,2022,2,450,16.883116883116884
208.0,2022,3,354,-21.333333333333336
208.0,2023,0,361,1.977401129943503
208.0,2023,1,401,11.080332409972298
209.0,2006,0,2697,
209.0,2006,1,2465,-8.60215053763441
209.0,2006,2,2891,17.281947261663287
209.0,2006,3,2546,-11.93358699411968
209.0,2007,0,3138,23.252160251374708
209.0,2007,1,3240,3.2504780114722758
209.0,2007,2,2880,-11.11111111111111
209.0,2007,3,2654,-7.847222222222222
209.0,2008,0,2991,12.697814619442353
209.0,2008,1,2684,-10.264125710464727
209.0,2008,2,2748,2.384500745156483
209.0,2008,3,2491,-9.352256186317321
209.0,2009,0,2950,18.426334805299078
209.0,2009,1,2726,-7.59322033898305
209.0,2009,2,2729,0.11005135730007337
209.0,2009,3,2553,-6.449248809087578
209.0,2010,0,2824,10.614962788875832
209.0,2010,1,2793,-1.0977337110481586
209.0,2010,2,2656,-4.905119942713928
209.0,2010,3,2722,2.4849397590361444
209.0,2011,0,3287,20.756796473181485
209.0,2011,1,3157,-3.9549741405536967
209.0,2011,2,2703,-14.380741210009504
209.0,2011,3,2794,3.3666296707362187
209.0,2012,0,3226,15.461703650680029
209.0,2012,1,2445,-24.20954742715437
209.0,2012,2,2443,-0.081799591002045
209.0,2012,3,1979,-18.993041342611544
209.0,2013,0,1970,-0.4547751389590703
209.0,2013,1,1989,0.9644670050761422
209.0,2013,2,2187,9.95475113122172
209.0,2013,3,1862,-14.860539551897576
209.0,2014,0,2041,9.613319011815252
209.0,2014,1,2146,5.1445369916707495
209.0,2014,2,2177,1.4445479962721341
209.0,2014,3,1730,-20.532843362425357
209.0,2015,0,1761,1.7919075144508672
209.0,2015,1,1628,-7.552526973310619
209.0,2015,2,1714,5.282555282555283
209.0,2015,3,1284,-25.087514585764293
209.0,2016,0,1419,10.514018691588785
209.0,2016,1,1597,12.544045102184636
209.0,2016,2,1594,-0.18785222291797118
209.0,2016,3,1405,-11.856963613550816
209.0,2017,0,1575,12.099644128113878
209.0,2017,1,1544,-1.9682539682539684
209.0,2017,2,1506,-2.461139896373057
209.0,2017,3,1328,-11.819389110225764
209.0,2018,0,1261,-5.045180722891566
209.0,2018,1,1211,-3.9651070578905627
209.0,2018,2,1324,9.331131296449216
209.0,2018,3,1009,-23.791540785498487
209.0,2019,0,1093,8.325074331020813
209.0,2019,1,1029,-5.85544373284538
209.0,2019,2,1011,-1.749271137026239
209.0,2019,3,850,-15.924826904055392
209.0,2020,0,984,15.764705882352942
209.0,2020,1,632,-35.77235772357724
209.0,2020,2,645,2.0569620253164556
209.0,2020,3,880,36.434108527131784
209.0,2021,0,889,1.0227272727272727
209.0,2021,1,671,-24.521934758155233
209.0,2021,2,927,38.152011922503725
209.0,2021,3,897,-3.2362459546925564
209.0,2022,0,959,6.911928651059086
209.0,2022,1,1159,20.855057351407716
209.0,2022,2,1132,-2.3295944779982745
209.0,2022,3,1319,16.519434628975265
209.0,2023,0,1352,2.501895375284306
209.0,2023,1,1410,4.289940828402367
210.0,2006,0,776,
210.0,2006,1,731,-5.798969072164948
210.0,2006,2,752,2.8727770177838576
210.0,2006,3,724,-3.723404255319149
210.0,2007,0,712,-1.6574585635359116
210.0,2007,1,725,1.8258426966292134
210.0,2007,2,790,8.96551724137931
210.0,2007,3,739,-6.455696202531645
210.0,2008,0,910,23.13937753721245
210.0,2008,1,917,0.7692307692307693
210.0,2008,2,727,-20.719738276990185
210.0,2008,3,679,-6.602475928473177
210.0,2009,0,880,29.60235640648012
210.0,2009,1,845,-3.977272727272727
210.0,2009,2,837,-0.9467455621301776
210.0,2009,3,833,-0.4778972520908005
210.0,2010,0,858,3.0012004801920766
210.0,2010,1,831,-3.146853146853147
210.0,2010,2,845,1.684717208182912
210.0,2010,3,825,-2.366863905325444
210.0,2011,0,935,13.333333333333334
210.0,2011,1,923,-1.2834224598930482
210.0,2011,2,908,-1.6251354279523293
210.0,2011,3,752,-17.180616740088105
210.0,2012,0,906,20.47872340425532
210.0,2012,1,835,-7.836644591611479
210.0,2012,2,881,5.508982035928144
210.0,2012,3,701,-20.43132803632236
210.0,2013,0,690,-1.5691868758915835
210.0,2013,1,820,18.84057971014493
210.0,2013,2,716,-12.682926829268293
210.0,2013,3,715,-0.13966480446927373
210.0,2014,0,763,6.713286713286713
210.0,2014,1,771,1.0484927916120577
210.0,2014,2,744,-3.501945525291829
210.0,2014,3,735,-1.2096774193548387
210.0,2015,0,642,-12.653061224489795
210.0,2015,1,728,13.395638629283487
210.0,2015,2,812,11.538461538461538
210.0,2015,3,721,-11.206896551724139
210.0,2016,0,740,2.6352288488210815
210.0,2016,1,686,-7.297297297297297
210.0,2016,2,696,1.4577259475218658
210.0,2016,3,626,-10.057471264367816
210.0,2017,0,595,-4.952076677316294
210.0,2017,1,676,13.61344537815126
210.0,2017,2,592,-12.42603550295858
210.0,2017,3,667,12.66891891891892
210.0,2018,0,707,5.997001499250374
210.0,2018,1,606,-14.285714285714285
210.0,2018,2,631,4.125412541254125
210.0,2018,3,636,0.7923930269413629
210.0,2019,0,578,-9.119496855345911
210.0,2019,1,552,-4.498269896193772
210.0,2019,2,599,8.51449275362319
210.0,2019,3,474,-20.868113522537563
210.0,2020,0,463,-2.320675105485232
210.0,2020,1,290,-37.365010799136066
210.0,2020,2,284,-2.0689655172413794
210.0,2020,3,380,33.80281690140845
210.0,2021,0,371,-2.368421052631579
210.0,2021,1,325,-12.398921832884097
210.0,2021,2,395,21.53846153846154
210.0,2021,3,365,-7.59493670886076
210.0,2022,0,424,16.164383561643834
210.0,2022,1,442,4.245283018867925
210.0,2022,2,363,-17.873303167420815
210.0,2022,3,456,25.6198347107438
210.0,2023,0,635,39.25438596491228
210.0,2023,1,713,12.283464566929133
211.0,2006,0,684,
211.0,2006,1,653,-4.5321637426900585
211.0,2006,2,640,-1.9908116385911179
211.0,2006,3,585,-8.59375
211.0,2007,0,757,29.401709401709404
211.0,2007,1,756,-0.13210039630118892
211.0,2007,2,696,-7.936507936507936
211.0,2007,3,730,4.885057471264368
211.0,2008,0,881,20.684931506849317
211.0,2008,1,796,-9.648127128263337
211.0,2008,2,617,-22.48743718592965
211.0,2008,3,718,16.369529983792543
211.0,2009,0,725,0.9749303621169917
211.0,2009,1,815,12.413793103448276
211.0,2009,2,717,-12.024539877300613
211.0,2009,3,725,1.1157601115760112
211.0,2010,0,813,12.137931034482758
211.0,2010,1,890,9.471094710947108
211.0,2010,2,807,-9.325842696629213
211.0,2010,3,756,-6.319702602230483
211.0,2011,0,871,15.211640211640212
211.0,2011,1,801,-8.036739380022963
211.0,2011,2,759,-5.2434456928838955
211.0,2011,3,729,-3.9525691699604746
211.0,2012,0,966,32.510288065843625
211.0,2012,1,901,-6.728778467908903
211.0,2012,2,915,1.553829078801332
211.0,2012,3,846,-7.540983606557377
211.0,2013,0,956,13.002364066193852
211.0,2013,1,948,-0.8368200836820083
211.0,2013,2,1011,6.645569620253164
211.0,2013,3,999,-1.1869436201780417
211.0,2014,0,1051,5.205205205205205
211.0,2014,1,990,-5.803996194100856
211.0,2014,2,916,-7.474747474747474
211.0,2014,3,829,-9.497816593886462
211.0,2015,0,717,-13.510253317249699
211.0,2015,1,800,11.576011157601116
211.0,2015,2,982,22.75
211.0,2015,3,827,-15.784114052953157
211.0,2016,0,830,0.36275695284159615
211.0,2016,1,936,12.771084337349398
211.0,2016,2,869,-7.158119658119658
211.0,2016,3,870,0.11507479861910241
211.0,2017,0,822,-5.517241379310345
211.0,2017,1,889,8.150851581508515
211.0,2017,2,901,1.3498312710911136
211.0,2017,3,851,-5.549389567147614
211.0,2018,0,842,-1.0575793184488838
211.0,2018,1,793,-5.819477434679335
211.0,2018,2,788,-0.6305170239596469
211.0,2018,3,755,-4.187817258883249
211.0,2019,0,757,0.26490066225165565
211.0,2019,1,703,-7.133421400264201
211.0,2019,2,667,-5.120910384068279
211.0,2019,3,515,-22.788605697151425
211.0,2020,0,484,-6.019417475728155
211.0,2020,1,408,-15.702479338842975
211.0,2020,2,285,-30.14705882352941
211.0,2020,3,488,71.2280701754386
211.0,2021,0,436,-10.655737704918032
211.0,2021,1,323,-25.91743119266055
211.0,2021,2,400,23.8390092879257
211.0,2021,3,419,4.75
211.0,2022,0,494,17.899761336515514
211.0,2022,1,503,1.8218623481781375
211.0,2022,2,573,13.916500994035786
211.0,2022,3,652,13.787085514834205
211.0,2023,0,627,-3.834355828220859
211.0,2023,1,617,-1.5948963317384368
212.0,2006,0,1612,
212.0,2006,1,1470,-8.808933002481389
212.0,2006,2,1572,6.938775510204081
212.0,2006,3,1302,-17.17557251908397
212.0,2007,0,1844,41.62826420890937
212.0,2007,1,1724,-6.507592190889371
212.0,2007,2,2012,16.70533642691415
212.0,2007,3,1636,-18.687872763419485
212.0,2008,0,1982,21.149144254278728
212.0,2008,1,1874,-5.449041372351161
212.0,2008,2,1980,5.656350053361793
212.0,2008,3,1972,-0.40404040404040403
212.0,2009,0,2211,12.119675456389452
212.0,2009,1,1846,-16.50836725463591
212.0,2009,2,1942,5.200433369447454
212.0,2009,3,1863,-4.067971163748712
212.0,2010,0,2030,8.964036500268383
212.0,2010,1,2048,0.8866995073891626
212.0,2010,2,1840,-10.15625
212.0,2010,3,1755,-4.619565217391304
212.0,2011,0,1940,10.541310541310542
212.0,2011,1,1831,-5.618556701030928
212.0,2011,2,1626,-11.19606772255598
212.0,2011,3,1575,-3.136531365313653
212.0,2012,0,1605,1.9047619047619049
212.0,2012,1,1647,2.6168224299065423
212.0,2012,2,1659,0.7285974499089253
212.0,2012,3,1799,8.438818565400844
212.0,2013,0,1825,1.4452473596442468
212.0,2013,1,1727,-5.36986301369863
212.0,2013,2,1767,2.3161551823972206
212.0,2013,3,1656,-6.281833616298811
212.0,2014,0,1547,-6.582125603864735
212.0,2014,1,1902,22.94764059469942
212.0,2014,2,1973,3.732912723449001
212.0,2014,3,1472,-25.392802838317287
212.0,2015,0,1464,-0.5434782608695652
212.0,2015,1,1600,9.289617486338798
212.0,2015,2,1649,3.0625
212.0,2015,3,1258,-23.711340206185564
212.0,2016,0,1503,19.475357710651828
212.0,2016,1,1420,-5.52228875582169
212.0,2016,2,1387,-2.323943661971831
212.0,2016,3,1429,3.028118240807498
212.0,2017,0,1405,-1.6794961511546536
212.0,2017,1,1505,7.11743772241993
212.0,2017,2,1462,-2.857142857142857
212.0,2017,3,1407,-3.761969904240766
212.0,2018,0,1443,2.55863539445629
212.0,2018,1,1346,-6.722106722106721
212.0,2018,2,1369,1.7087667161961366
212.0,2018,3,1175,-14.170927684441198
212.0,2019,0,1298,10.46808510638298
212.0,2019,1,1222,-5.855161787365177
212.0,2019,2,1245,1.8821603927986905
212.0,2019,3,909,-26.987951807228917
212.0,2020,0,819,-9.900990099009901
212.0,2020,1,636,-22.344322344322347
212.0,2020,2,722,13.522012578616351
212.0,2020,3,1012,40.16620498614959
212.0,2021,0,953,-5.8300395256917
212.0,2021,1,795,-16.57922350472193
212.0,2021,2,958,20.50314465408805
212.0,2021,3,877,-8.455114822546973
212.0,2022,0,882,0.5701254275940707
212.0,2022,1,886,0.45351473922902497
212.0,2022,2,901,1.6930022573363432
212.0,2022,3,1036,14.983351831298558
212.0,2023,0,972,-6.177606177606178
212.0,2023,1,1175,20.88477366255144
226.0,2006,0,35,
226.0,2006,1,43,22.857142857142858
226.0,2006,2,26,-39.53488372093023
226.0,2006,3,28,7.6923076923076925
226.0,2007,0,30,7.142857142857142
226.0,2007,1,30,0.0
226.0,2007,2,25,-16.666666666666664
226.0,2007,3,10,-60.0
226.0,2008,0,30,200.0
226.0,2008,1,30,0.0
226.0,2008,2,23,-23.333333333333332
226.0,2008,3,32,39.130434782608695
226.0,2009,0,42,31.25
226.0,2009,1,43,2.380952380952381
226.0,2009,2,38,-11.627906976744185
226.0,2009,3,36,-5.263157894736842
226.0,2010,0,31,-13.88888888888889
226.0,2010,1,31,0.0
226.0,2010,2,59,90.32258064516128
226.0,2010,3,29,-50.847457627118644
226.0,2011,0,40,37.93103448275862
226.0,2011,1,72,80.0
226.0,2011,2,37,-48.61111111111111
226.0,2011,3,31,-16.216216216216218
226.0,2012,0,37,19.35483870967742
226.0,2012,1,38,2.7027027027027026
226.0,2012,2,31,-18.421052631578945
226.0,2012,3,37,19.35483870967742
226.0,2013,0,32,-13.513513513513514
226.0,2013,1,25,-21.875
226.0,2013,2,32,28.000000000000004
226.0,2013,3,37,15.625
226.0,2014,0,37,0.0
226.0,2014,1,29,-21.62162162162162
226.0,2014,2,42,44.827586206896555
226.0,2014,3,27,-35.714285714285715
226.0,2015,0,31,14.814814814814813
226.0,2015,1,36,16.129032258064516
226.0,2015,2,36,0.0
226.0,2015,3,19,-47.22222222222222
226.0,2016,0,45,136.8421052631579
226.0,2016,1,43,-4.444444444444445
226.0,2016,2,38,-11.627906976744185
226.0,2016,3,33,-13.157894736842104
226.0,2017,0,35,6.0606060606060606
226.0,2017,1,21,-40.0
226.0,2017,2,22,4.761904761904762
226.0,2017,3,30,36.36363636363637
226.0,2018,0,23,-23.333333333333332
226.0,2018,1,7,-69.56521739130434
226.0,2018,2,26,271.42857142857144
226.0,2018,3,18,-30.76923076923077
226.0,2019,0,29,61.111111111111114
226.0,2019,1,34,17.24137931034483
226.0,2019,2,22,-35.294117647058826
226.0,2019,3,27,22.727272727272727
226.0,2020,0,26,-3.7037037037037033
226.0,2020,1,12,-53.84615384615385
226.0,2020,2,5,-58.333333333333336
226.0,2020,3,9,80.0
226.0,2021,0,6,-33.33333333333333
226.0,2021,1,5,-16.666666666666664
226.0,2021,2,19,280.0
226.0,2021,3,34,78.94736842105263
226.0,2022,0,3,-91.17647058823529
226.0,2022,1,9,200.0
226.0,2022,2,12,33.33333333333333
226.0,2022,3,10,-16.666666666666664
226.0,2023,0,13,30.0
226.0,2023,1,7,-46.15384615384615
227.0,2006,0,21,
227.0,2006,1,36,71.42857142857143
227.0,2006,2,33,-8.333333333333332
227.0,2006,3,32,-3.0303030303030303
227.0,2007,0,21,-34.375
227.0,2007,1,41,95.23809523809523
227.0,2007,2,28,-31.70731707317073
227.0,2007,3,19,-32.142857142857146
227.0,2008,0,27,42.10526315789473
227.0,2008,1,18,-33.33333333333333
227.0,2008,2,26,44.44444444444444
227.0,2008,3,17,-34.61538461538461
227.0,2009,0,37,117.64705882352942
227.0,2009,1,36,-2.7027027027027026
227.0,2009,2,27,-25.0
227.0,2009,3,29,7.4074074074074066
227.0,2010,0,27,-6.896551724137931
227.0,2010,1,49,81.48148148148148
227.0,2010,2,54,10.204081632653061
227.0,2010,3,42,-22.22222222222222
227.0,2011,0,35,-16.666666666666664
227.0,2011,1,25,-28.57142857142857
227.0,2011,2,24,-4.0
227.0,2011,3,29,20.833333333333336
227.0,2012,0,31,6.896551724137931
227.0,2012,1,19,-38.70967741935484
227.0,2012,2,41,115.78947368421053
227.0,2012,3,29,-29.268292682926827
227.0,2013,0,29,0.0
227.0,2013,1,39,34.48275862068966
227.0,2013,2,42,7.6923076923076925
227.0,2013,3,48,14.285714285714285
227.0,2014,0,22,-54.166666666666664
227.0,2014,1,49,122.72727272727273
227.0,2014,2,27,-44.89795918367347
227.0,2014,3,35,29.629629629629626
227.0,2015,0,17,-51.42857142857142
227.0,2015,1,19,11.76470588235294
227.0,2015,2,20,5.263157894736842
227.0,2015,3,21,5.0
227.0,2016,0,33,57.14285714285714
227.0,2016,1,32,-3.0303030303030303
227.0,2016,2,41,28.125
227.0,2016,3,25,-39.02439024390244
227.0,2017,0,25,0.0
227.0,2017,1,28,12.0
227.0,2017,2,41,46.42857142857143
227.0,2017,3,30,-26.82926829268293
227.0,2018,0,28,-6.666666666666667
227.0,2018,1,30,7.142857142857142
227.0,2018,2,23,-23.333333333333332
227.0,2018,3,25,8.695652173913043
227.0,2019,0,18,-28.000000000000004
227.0,2019,1,21,16.666666666666664
227.0,2019,2,17,-19.047619047619047
227.0,2019,3,8,-52.94117647058824
227.0,2020,0,12,50.0
227.0,2020,1,13,8.333333333333332
227.0,2020,2,3,-76.92307692307693
227.0,2020,3,13,333.33333333333337
227.0,2021,0,10,-23.076923076923077
227.0,2021,1,10,0.0
227.0,2021,2,6,-40.0
227.0,2021,3,7,16.666666666666664
227.0,2022,0,3,-57.14285714285714
227.0,2022,1,8,166.66666666666669
227.0,2022,2,25,212.5
227.0,2022,3,14,-44.0
227.0,2023,0,24,71.42857142857143
227.0,2023,1,20,-16.666666666666664
228.0,2006,0,4,
228.0,2006,1,4,0.0
228.0,2006,2,21,425.0
228.0,2006,3,3,-85.71428571428571
228.0,2007,0,5,66.66666666666666
228.0,2007,1,14,180.0
228.0,2007,2,11,-21.428571428571427
228.0,2007,3,11,0.0
228.0,2008,0,19,72.72727272727273
228.0,2008,1,33,73.68421052631578
228.0,2008,2,32,-3.0303030303030303
228.0,2008,3,16,-50.0
228.0,2009,0,20,25.0
228.0,2009,1,18,-10.0
228.0,2009,2,38,111.11111111111111
228.0,2009,3,6,-84.21052631578947
228.0,2010,0,5,-16.666666666666664
228.0,2010,1,19,280.0
228.0,2010,2,16,-15.789473684210526
228.0,2010,3,7,-56.25
228.0,2011,0,7,0.0
228.0,2011,1,14,100.0
228.0,2011,2,10,-28.57142857142857
228.0,2011,3,4,-60.0
228.0,2012,0,12,200.0
228.0,2012,1,10,-16.666666666666664
228.0,2012,2,12,20.0
228.0,2012,3,3,-75.0
228.0,2013,0,10,233.33333333333334
228.0,2013,1,12,20.0
228.0,2013,2,16,33.33333333333333
228.0,2013,3,8,-50.0
228.0,2014,0,9,12.5
228.0,2014,1,25,177.77777777777777
228.0,2014,2,36,44.0
228.0,2014,3,27,-25.0
228.0,2015,0,10,-62.96296296296296
228.0,2015,1,21,110.00000000000001
228.0,2015,2,20,-4.761904761904762
228.0,2015,3,9,-55.00000000000001
228.0,2016,0,12,33.33333333333333
228.0,2016,1,9,-25.0
228.0,2016,2,15,66.66666666666666
228.0,2016,3,6,-60.0
228.0,2017,0,7,16.666666666666664
228.0,2017,1,16,128.57142857142858
228.0,2017,2,7,-56.25
228.0,2017,3,7,0.0
228.0,2018,0,3,-57.14285714285714
228.0,2018,1,8,166.66666666666669
228.0,2018,2,7,-12.5
228.0,2018,3,3,-57.14285714285714
228.0,2019,0,10,233.33333333333334
228.0,2019,1,6,-40.0
228.0,2019,2,8,33.33333333333333
228.0,2019,3,4,-50.0
228.0,2020,0,5,25.0
228.0,2020,1,3,-40.0
228.0,2020,2,8,166.66666666666669
228.0,2020,3,4,-50.0
228.0,2021,0,10,150.0
228.0,2021,1,2,-80.0
228.0,2021,2,10,400.0
228.0,2021,3,6,-40.0
228.0,2022,0,1,-83.33333333333334
228.0,2022,1,8,700.0
228.0,2022,2,19,137.5
228.0,2022,3,6,-68.42105263157895
228.0,2023,0,15,150.0
228.0,2023,1,10,-33.33333333333333
301.0,2006,0,1392,
301.0,2006,1,1430,2.7298850574712645
301.0,2006,2,1478,3.3566433566433567
301.0,2006,3,1313,-11.163734776725304
301.0,2007,0,1496,13.937547600913938
301.0,2007,1,1333,-10.89572192513369
301.0,2007,2,1231,-7.651912978244561
301.0,2007,3,1226,-0.4061738424045491
301.0,2008,0,1461,19.168026101141926
301.0,2008,1,1632,11.704312114989733
301.0,2008,2,1517,-7.046568627450981
301.0,2008,3,1309,-13.711272247857615
301.0,2009,0,1656,26.508785332314744
301.0,2009,1,1490,-10.024154589371982
301.0,2009,2,1468,-1.476510067114094
301.0,2009,3,1382,-5.858310626702997
301.0,2010,0,1441,4.26917510853835
301.0,2010,1,1557,8.0499653018737
301.0,2010,2,1530,-1.7341040462427744
301.0,2010,3,1557,1.7647058823529411
301.0,2011,0,1691,8.606294155427104
301.0,2011,1,1777,5.08574807806032
301.0,2011,2,1549,-12.830613393359593
301.0,2011,3,1467,-5.293737895416398
301.0,2012,0,1764,20.245398773006134
301.0,2012,1,1667,-5.498866213151928
301.0,2012,2,1414,-15.176964607078583
301.0,2012,3,1289,-8.84016973125884
301.0,2013,0,1644,27.54072924747867
301.0,2013,1,1753,6.630170316301704
301.0,2013,2,1897,8.214489446662864
301.0,2013,3,1442,-23.985239852398525
301.0,2014,0,1567,8.668515950069349
301.0,2014,1,1722,9.891512444160817
301.0,2014,2,1361,-20.963995354239255
301.0,2014,3,1160,-14.768552534900808
301.0,2015,0,1211,4.396551724137931
301.0,2015,1,1340,10.652353426919902
301.0,2015,2,1372,2.3880597014925375
301.0,2015,3,1246,-9.183673469387756
301.0,2016,0,1397,12.118780096308186
301.0,2016,1,1307,-6.442376521116679
301.0,2016,2,1174,-10.175975516449885
301.0,2016,3,1162,-1.0221465076660987
301.0,2017,0,1256,8.089500860585199
301.0,2017,1,1398,11.305732484076433
301.0,2017,2,1233,-11.802575107296137
301.0,2017,3,1166,-5.43390105433901
301.0,2018,0,1066,-8.576329331046312
301.0,2018,1,1009,-5.347091932457786
301.0,2018,2,998,-1.0901883052527255
301.0,2018,3,898,-10.02004008016032
301.0,2019,0,901,0.33407572383073497
301.0,2019,1,955,5.993340732519423
301.0,2019,2,890,-6.806282722513089
301.0,2019,3,737,-17.191011235955056
301.0,2020,0,594,-19.402985074626866
301.0,2020,1,471,-20.707070707070706
301.0,2020,2,472,0.21231422505307856
301.0,2020,3,586,24.152542372881356
301.0,2021,0,646,10.238907849829351
301.0,2021,1,612,-5.263157894736842
301.0,2021,2,700,14.37908496732026
301.0,2021,3,753,7.571428571428572
301.0,2022,0,828,9.9601593625498
301.0,2022,1,973,17.51207729468599
301.0,2022,2,940,-3.391572456320658
301.0,2022,3,894,-4.8936170212765955
301.0,2023,0,977,9.284116331096197
301.0,2023,1,978,0.1023541453428864
302.0,2006,0,1789,
302.0,2006,1,1714,-4.192286193404136
302.0,2006,2,1644,-4.084014002333722
302.0,2006,3,1800,9.48905109489051
302.0,2007,0,1833,1.8333333333333333
302.0,2007,1,1869,1.9639934533551555
302.0,2007,2,1741,-6.848582129481005
302.0,2007,3,1755,0.80413555427915
302.0,2008,0,1787,1.8233618233618232
302.0,2008,1,1675,-6.267487409065472
302.0,2008,2,1758,4.955223880597015
302.0,2008,3,1792,1.9340159271899888
302.0,2009,0,1832,2.232142857142857
302.0,2009,1,2005,9.443231441048034
302.0,2009,2,1864,-7.032418952618453
302.0,2009,3,1894,1.6094420600858368
302.0,2010,0,1933,2.0591341077085534
302.0,2010,1,2104,8.84635281945163
302.0,2010,2,1950,-7.319391634980989
302.0,2010,3,2033,4.256410256410256
302.0,2011,0,2156,6.050172159370389
302.0,2011,1,2179,1.0667903525046383
302.0,2011,2,1955,-10.279944928866453
302.0,2011,3,1916,-1.9948849104859334
302.0,2012,0,2167,13.100208768267224
302.0,2012,1,2153,-0.6460544531610521
302.0,2012,2,1833,-14.862981885740828
302.0,2012,3,1753,-4.36442989634479
302.0,2013,0,1958,11.694238448374215
302.0,2013,1,2002,2.247191011235955
302.0,2013,2,1714,-14.385614385614387
302.0,2013,3,1811,5.659276546091015
302.0,2014,0,1887,4.196576477084483
302.0,2014,1,2104,11.499735029146795
302.0,2014,2,1892,-10.076045627376425
302.0,2014,3,1694,-10.465116279069768
302.0,2015,0,1810,6.8476977567886665
302.0,2015,1,1874,3.535911602209945
302.0,2015,2,1768,-5.656350053361793
302.0,2015,3,1713,-3.1108597285067874
302.0,2016,0,1980,15.586690017513135
302.0,2016,1,1922,-2.9292929292929295
302.0,2016,2,1653,-13.995837669094694
302.0,2016,3,1777,7.50151240169389
302.0,2017,0,1844,3.7703995498030385
302.0,2017,1,1647,-10.683297180043384
302.0,2017,2,1558,-5.403764420157862
302.0,2017,3,1593,2.246469833119384
302.0,2018,0,1502,-5.712492153170119
302.0,2018,1,1368,-8.921438082556591
